txn_id,txn_date,rail,region,merchant_segment,gross_usd,revenue_usd,rewards_cost_usd,fraud_loss_usd,chargeback_loss_usd,processing_cost_usd,incentive_cost_usd
T0057509,2026-05-13,domestic_credit,latam,grocery_fuel,10.55,0.155,0.0749,0.0,0.0,0.031,0.0095
T0057510,2026-06-07,domestic_credit,europe,smb_retail,6.98,0.1093,0.0496,0.0,0.0,0.031,0.0063
T0057511,2026-04-22,domestic_credit,north_america,smb_retail,11.61,0.1686,0.0824,0.0,0.0,0.031,0.0104
T0057512,2026-04-24,domestic_debit,apac,travel,43.49,0.2711,0.0,0.0,0.0,0.028,0.0174
T0057513,2026-06-09,ecom_credit,europe,travel,25.01,0.3977,0.1851,0.0,0.0,0.026,0.0275
T0057514,2026-04-07,domestic_debit,latam,enterprise_retail,26.41,0.1823,0.0,0.0,0.0,0.028,0.0106
T0057515,2026-05-18,domestic_debit,latam,smb_retail,4.08,0.0662,0.0,0.0,0.0,0.028,0.0016
T0057516,2026-04-16,domestic_credit,north_america,enterprise_retail,38.41,0.5116,0.2727,0.0,0.0,0.031,0.0346
T0057517,2026-06-28,ecom_credit,europe,digital_goods,8.1,0.1423,0.0599,0.0,0.0,0.026,0.0089
T0057518,2026-06-03,domestic_credit,apac,grocery_fuel,106.48,1.3829,0.756,0.0,0.0,0.031,0.0958
T0057519,2026-05-31,domestic_debit,europe,enterprise_retail,10.0,0.097,0.0,0.0,0.0,0.028,0.004
T0057520,2026-04-09,domestic_debit,apac,restaurants,11.86,0.1067,0.0,0.0,0.0,0.028,0.0047
T0057521,2026-04-26,ecom_credit,north_america,restaurants,20.16,0.3244,0.1492,0.0,0.0,0.026,0.0222
T0057522,2026-04-09,ecom_credit,europe,smb_retail,10.7,0.1816,0.0792,0.0,0.0,0.026,0.0118
T0057523,2026-05-09,domestic_credit,apac,digital_goods,8.17,0.1246,0.058,0.0,0.0,0.031,0.0074
T0057524,2026-04-18,domestic_credit,north_america,smb_retail,44.43,0.5887,0.3155,0.0,0.0,0.031,0.04
T0057525,2026-05-20,domestic_debit,apac,enterprise_retail,90.46,0.5154,0.0,0.0,0.0,0.028,0.0362
T0057526,2026-06-14,domestic_credit,north_america,travel,96.83,1.2594,0.6875,0.0,0.0,0.031,0.0871
T0057527,2026-06-12,domestic_debit,north_america,smb_retail,7.06,0.0817,0.0,0.0,0.0,0.028,0.0028
T0057528,2026-05-24,domestic_debit,north_america,travel,91.4,0.5203,0.0,0.0,0.0,0.028,0.0366
T0057529,2026-06-30,domestic_credit,north_america,enterprise_retail,97.48,1.2677,0.6921,0.0,0.0,0.031,0.0877
T0057530,2026-06-25,ecom_credit,north_america,grocery_fuel,29.5,0.4655,0.2183,0.0,0.0,0.026,0.0324
T0057531,2026-04-12,domestic_credit,north_america,travel,59.92,0.787,0.4254,0.0,0.0,0.031,0.0539
T0057532,2026-06-21,domestic_debit,latam,enterprise_retail,24.95,0.1747,0.0,0.0,0.0,0.028,0.01
T0057533,2026-05-22,domestic_credit,latam,grocery_fuel,32.88,0.4409,0.2334,0.0,0.0,0.031,0.0296
T0057534,2026-05-05,domestic_debit,apac,enterprise_retail,44.12,0.2744,0.0,0.0,0.0,0.028,0.0176
T0057535,2026-05-07,cross_border,latam,travel,299.33,9.0298,2.0654,0.0,0.0,0.038,0.3891
T0057536,2026-06-25,domestic_debit,north_america,smb_retail,20.16,0.1498,0.0,0.0,0.0,0.028,0.0081
T0057537,2026-06-21,domestic_credit,europe,grocery_fuel,5.02,0.0843,0.0356,0.0,0.0,0.031,0.0045
T0057538,2026-05-17,domestic_debit,north_america,travel,46.12,0.2848,0.0,0.0,0.0,0.028,0.0184
T0057539,2026-05-22,domestic_credit,north_america,smb_retail,30.89,0.4154,0.2193,0.0,0.0,0.031,0.0278
T0057540,2026-04-26,domestic_debit,latam,enterprise_retail,34.91,0.2265,0.0,0.0,0.0,0.028,0.014
T0057541,2026-05-14,domestic_debit,north_america,travel,500.79,2.6491,0.0,0.0,0.0,0.028,0.2003
T0057542,2026-05-20,domestic_debit,europe,digital_goods,8.06,0.0869,0.0,0.0,0.0,0.028,0.0032
T0057543,2026-05-30,domestic_credit,apac,digital_goods,12.7,0.1826,0.0902,0.0,0.0,0.031,0.0114
T0057544,2026-05-21,domestic_credit,north_america,smb_retail,11.34,0.1652,0.0805,0.0,0.0,0.031,0.0102
T0057545,2026-04-14,ecom_credit,apac,smb_retail,57.22,0.884,0.4234,0.0,0.0,0.026,0.0629
T0057546,2026-04-10,ecom_credit,latam,smb_retail,28.16,0.4452,0.2084,0.0,0.0,0.026,0.031
T0057547,2026-04-08,domestic_debit,north_america,enterprise_retail,27.47,0.1878,0.0,0.0,0.0,0.028,0.011
T0057548,2026-05-26,domestic_credit,north_america,enterprise_retail,32.61,0.4374,0.2315,0.0,0.0,0.031,0.0293
T0057549,2026-05-01,domestic_debit,europe,restaurants,2.19,0.0564,0.0,0.0,0.0,0.028,0.0009
T0057550,2026-05-21,domestic_credit,latam,grocery_fuel,9.87,0.1463,0.0701,0.0,0.0,0.031,0.0089
T0057551,2026-06-05,domestic_credit,north_america,enterprise_retail,62.84,0.8244,0.4462,0.0,0.0,0.031,0.0566
T0057552,2026-05-11,tap_to_pay,north_america,enterprise_retail,10.89,0.1258,0.0381,0.0,0.0,0.024,0.0065
T0057553,2026-06-14,tap_to_pay,apac,enterprise_retail,20.72,0.2123,0.0725,0.0,0.0,0.024,0.0124
T0057554,2026-04-16,domestic_debit,north_america,grocery_fuel,46.46,0.2866,0.0,0.0,0.0,0.028,0.0186
T0057555,2026-04-20,ecom_credit,north_america,smb_retail,12.17,0.2038,0.0901,0.0,0.0,0.026,0.0134
T0057556,2026-05-12,domestic_debit,europe,enterprise_retail,9.7,0.0954,0.0,0.0,0.0,0.028,0.0039
T0057557,2026-04-01,domestic_debit,europe,digital_goods,9.64,0.0951,0.0,0.0,0.0,0.028,0.0039
T0057558,2026-05-09,domestic_debit,north_america,enterprise_retail,39.58,0.2508,0.0,0.0,0.0,0.028,0.0158
T0057559,2026-06-11,tap_to_pay,apac,smb_retail,4.95,0.0736,0.0173,0.0,0.0,0.024,0.003
T0057560,2026-04-05,domestic_debit,north_america,enterprise_retail,74.92,0.4346,0.0,0.0,0.0,0.028,0.03
T0057561,2026-05-03,domestic_debit,north_america,digital_goods,10.54,0.0998,0.0,0.0,0.0,0.028,0.0042
T0057562,2026-05-01,domestic_debit,apac,grocery_fuel,15.49,0.1255,0.0,0.0,0.0,0.028,0.0062
T0057563,2026-04-22,cross_border,north_america,restaurants,39.87,1.2201,0.2751,0.0,0.0,0.038,0.0518
T0057564,2026-05-15,domestic_debit,europe,enterprise_retail,26.64,0.1835,0.0,0.0,0.0,0.028,0.0107
T0057565,2026-04-08,domestic_debit,north_america,digital_goods,31.89,0.2108,0.0,0.0,0.0,0.028,0.0128
T0057566,2026-06-06,cross_border,north_america,digital_goods,18.18,0.5672,0.1254,0.0,0.0,0.038,0.0236
T0057567,2026-04-09,ecom_credit,europe,digital_goods,6.13,0.1126,0.0454,0.0,0.0,0.026,0.0067
T0057568,2026-05-29,domestic_debit,north_america,enterprise_retail,46.42,0.2864,0.0,0.0,0.0,0.028,0.0186
T0057569,2026-04-17,domestic_debit,north_america,enterprise_retail,54.23,0.327,0.0,0.0,0.0,0.028,0.0217
T0057570,2026-04-28,domestic_credit,north_america,smb_retail,58.85,0.7733,0.4178,0.0,0.0,0.031,0.053
T0057571,2026-04-22,domestic_credit,apac,grocery_fuel,26.66,0.3612,0.1893,0.0,0.0,0.031,0.024
T0057572,2026-06-28,domestic_debit,europe,enterprise_retail,9.59,0.0949,0.0,0.0,0.0,0.028,0.0038
T0057573,2026-04-19,cross_border,north_america,grocery_fuel,205.88,6.217,1.4206,0.0,0.0,0.038,0.2676
T0057574,2026-04-26,ecom_credit,north_america,restaurants,80.78,1.2398,0.5978,0.0,0.0,0.026,0.0889
T0057575,2026-05-29,domestic_debit,europe,digital_goods,16.68,0.1317,0.0,0.0,0.0,0.028,0.0067
T0057576,2026-04-14,domestic_debit,north_america,smb_retail,13.23,0.1138,0.0,0.0,0.0,0.028,0.0053
T0057577,2026-05-23,domestic_debit,latam,digital_goods,2.5,0.058,0.0,0.0,0.0,0.028,0.001
T0057578,2026-05-29,domestic_debit,north_america,digital_goods,34.74,0.2256,0.0,0.0,0.0,0.028,0.0139
T0057579,2026-05-13,ecom_credit,europe,enterprise_retail,26.11,0.4143,0.1932,0.0,0.0,0.026,0.0287
T0057580,2026-06-29,ecom_credit,north_america,grocery_fuel,81.8,1.2552,0.6053,0.0,0.0,0.026,0.09
T0057581,2026-05-21,ecom_credit,latam,grocery_fuel,36.92,0.5775,0.2732,0.0,0.0,0.026,0.0406
T0057582,2026-05-24,tap_to_pay,europe,grocery_fuel,27.43,0.2714,0.096,0.0,0.0,0.024,0.0165
T0057583,2026-04-13,domestic_credit,north_america,digital_goods,139.15,1.8011,0.988,0.0,0.0,0.031,0.1252
T0057584,2026-06-18,domestic_debit,north_america,grocery_fuel,31.69,0.2098,0.0,0.0,0.0,0.028,0.0127
T0057585,2026-05-08,domestic_credit,north_america,restaurants,1.37,0.0375,0.0097,0.0,0.0,0.031,0.0012
T0057586,2026-04-18,domestic_credit,latam,enterprise_retail,33.75,0.452,0.2396,0.0,0.0,0.031,0.0304
T0057587,2026-04-24,domestic_debit,north_america,restaurants,18.21,0.1397,0.0,0.0,0.0,0.028,0.0073
T0057588,2026-04-01,ecom_credit,north_america,restaurants,16.96,0.2761,0.1255,0.0,0.0,0.026,0.0187
T0057589,2026-04-08,domestic_debit,north_america,smb_retail,19.89,0.1484,0.0,0.0,0.0,0.028,0.008
T0057590,2026-04-10,tap_to_pay,europe,grocery_fuel,11.75,0.1334,0.0411,0.0,0.0,0.024,0.007
T0057591,2026-05-18,domestic_debit,north_america,enterprise_retail,13.99,0.1177,0.0,0.0,0.0,0.028,0.0056
T0057592,2026-05-26,ecom_credit,europe,digital_goods,31.35,0.4934,0.232,0.0,0.0,0.026,0.0345
T0057593,2026-04-06,tap_to_pay,europe,digital_goods,8.44,0.1043,0.0295,0.0,0.0,0.024,0.0051
T0057594,2026-06-13,ecom_credit,north_america,grocery_fuel,11.37,0.1917,0.0841,0.0,0.0,0.026,0.0125
T0057595,2026-06-06,domestic_credit,north_america,restaurants,30.68,0.4127,0.2178,0.0,0.0,0.031,0.0276
T0057596,2026-06-20,ecom_credit,north_america,smb_retail,35.2,0.5515,0.2605,0.0,0.0,0.026,0.0387
T0057597,2026-04-17,domestic_debit,apac,restaurants,15.04,0.1232,0.0,0.0,0.0,0.028,0.006
T0057598,2026-04-29,ecom_credit,europe,grocery_fuel,14.92,0.2453,0.1104,0.0,0.0,0.026,0.0164
T0057599,2026-04-12,cross_border,apac,digital_goods,26.63,0.8216,0.1837,0.0,0.0,0.038,0.0346
T0057600,2026-04-19,domestic_debit,latam,restaurants,5.75,0.0749,0.0,0.0,0.0,0.028,0.0023
T0057601,2026-06-24,domestic_credit,europe,digital_goods,27.52,0.3723,0.1954,0.0,0.0,0.031,0.0248
T0057602,2026-06-15,domestic_credit,north_america,digital_goods,16.24,0.2279,0.1153,0.0,0.0,0.031,0.0146
T0057603,2026-06-14,domestic_debit,north_america,smb_retail,33.67,0.2201,0.0,0.0,0.0,0.028,0.0135
T0057604,2026-04-06,ecom_credit,apac,enterprise_retail,1353.38,20.456,10.015,0.0,0.0,0.026,1.4887
T0057605,2026-04-29,domestic_credit,apac,smb_retail,44.66,0.5916,0.3171,0.0,0.0,0.031,0.0402
T0057606,2026-05-17,ecom_credit,north_america,enterprise_retail,148.21,2.258,1.0968,0.0,0.0,0.026,0.163
T0057607,2026-06-06,domestic_debit,europe,enterprise_retail,19.14,0.1445,0.0,0.0,0.0,0.028,0.0077
T0057608,2026-06-12,cross_border,europe,enterprise_retail,21.56,0.669,0.1488,0.0,0.0,0.038,0.028
T0057609,2026-05-26,domestic_debit,apac,digital_goods,26.67,0.1837,0.0,0.0,0.0,0.028,0.0107
T0057610,2026-05-07,ecom_credit,apac,digital_goods,15.5,0.254,0.1147,0.0,0.0,0.026,0.0171
T0057611,2026-05-01,domestic_debit,north_america,smb_retail,42.49,0.2659,0.0,0.0,0.0,0.028,0.017
T0057612,2026-04-03,ecom_credit,latam,enterprise_retail,19.3,0.3114,0.1428,0.0,0.0,0.026,0.0212
T0057613,2026-04-23,domestic_credit,north_america,restaurants,11.3,0.1646,0.0802,0.0,0.0,0.031,0.0102
T0057614,2026-06-23,domestic_debit,latam,restaurants,7.64,0.0847,0.0,0.0,0.0,0.028,0.0031
T0057615,2026-06-26,domestic_debit,north_america,enterprise_retail,44.65,0.2772,0.0,0.0,0.0,0.028,0.0179
T0057616,2026-05-05,domestic_debit,latam,digital_goods,11.89,0.1068,0.0,0.0,0.0,0.028,0.0048
T0057617,2026-04-25,domestic_debit,north_america,enterprise_retail,50.97,0.31,0.0,0.0,0.0,0.028,0.0204
T0057618,2026-05-28,tap_to_pay,apac,smb_retail,29.89,0.293,0.1046,0.0,0.0,0.024,0.0179
T0057619,2026-04-08,ecom_credit,north_america,travel,17.9,0.2903,0.1325,0.0,0.0,0.026,0.0197
T0057620,2026-06-08,cross_border,north_america,smb_retail,26.64,0.8219,0.1838,0.0,0.0,0.038,0.0346
T0057621,2026-05-11,ecom_credit,north_america,enterprise_retail,1201.94,18.1693,8.8944,0.0,0.0,0.026,1.3221
T0057622,2026-05-12,domestic_credit,north_america,travel,231.23,2.9797,1.6417,0.0,0.0,0.031,0.2081
T0057623,2026-06-16,domestic_credit,north_america,enterprise_retail,153.01,1.9785,1.0864,0.0,0.0,0.031,0.1377
T0057624,2026-05-23,domestic_credit,apac,enterprise_retail,36.99,0.4935,0.2626,0.0,0.0,0.031,0.0333
T0057625,2026-04-06,cross_border,north_america,restaurants,247.07,7.4568,1.7048,0.0,0.0,0.038,0.3212
T0057626,2026-05-27,domestic_credit,europe,digital_goods,10.17,0.1502,0.0722,0.0,0.0,0.031,0.0092
T0057627,2026-04-25,ecom_credit,apac,smb_retail,45.33,0.7045,0.3354,0.0,0.0,0.026,0.0499
T0057628,2026-06-02,ecom_credit,north_america,digital_goods,81.23,1.2466,0.6011,0.0,0.0,0.026,0.0894
T0057629,2026-05-28,ecom_credit,north_america,restaurants,34.29,0.5378,0.2537,0.0,0.0,0.026,0.0377
T0057630,2026-05-14,domestic_credit,north_america,grocery_fuel,38.39,0.5114,0.2726,0.0,0.0,0.031,0.0346
T0057631,2026-06-27,domestic_credit,apac,enterprise_retail,83.38,1.0873,0.592,0.0,0.0,0.031,0.075
T0057632,2026-06-10,ecom_credit,apac,grocery_fuel,49.4,0.7659,0.3656,0.0,0.0,0.026,0.0543
T0057633,2026-05-16,domestic_debit,europe,digital_goods,15.51,0.1257,0.0,0.0,0.0,0.028,0.0062
T0057634,2026-05-29,domestic_debit,north_america,grocery_fuel,29.49,0.1983,0.0,0.0,0.0,0.028,0.0118
T0057635,2026-04-21,domestic_debit,north_america,travel,57.46,0.3438,0.0,0.0,0.0,0.028,0.023
T0057636,2026-06-13,domestic_debit,apac,enterprise_retail,27.74,0.1892,0.0,0.0,0.0,0.028,0.0111
T0057637,2026-04-14,domestic_debit,north_america,travel,20.19,0.15,0.0,0.0,0.0,0.028,0.0081
T0057638,2026-05-14,tap_to_pay,europe,enterprise_retail,14.78,0.1601,0.0517,0.0,0.0,0.024,0.0089
T0057639,2026-05-06,ecom_credit,apac,travel,314.47,4.7685,2.3271,0.0,0.0,0.026,0.3459
T0057640,2026-05-17,ecom_credit,apac,grocery_fuel,12.65,0.211,0.0936,0.0,0.0,0.026,0.0139
T0057641,2026-06-19,domestic_debit,europe,grocery_fuel,3.48,0.0631,0.0,0.0,0.0,0.028,0.0014
T0057642,2026-05-25,domestic_debit,north_america,travel,60.24,0.3582,0.0,0.0,0.0,0.028,0.0241
T0057643,2026-05-05,domestic_credit,europe,grocery_fuel,197.7,2.5506,1.4037,0.0,0.0,0.031,0.1779
T0057644,2026-06-05,domestic_credit,north_america,digital_goods,11.4,0.1659,0.0809,0.0,0.0,0.031,0.0103
T0057645,2026-04-07,domestic_debit,europe,travel,143.68,0.7921,0.0,0.0,0.0,0.028,0.0575
T0057646,2026-06-04,domestic_debit,apac,travel,28.94,0.1955,0.0,0.0,0.0,0.028,0.0116
T0057647,2026-04-14,domestic_credit,north_america,travel,405.02,5.2043,2.8756,0.0,0.0,0.031,0.3645
T0057648,2026-05-09,ecom_credit,north_america,travel,137.13,2.0907,1.0148,0.0,0.0,0.026,0.1508
T0057649,2026-06-07,domestic_credit,north_america,grocery_fuel,31.13,0.4185,0.221,0.0,0.0,0.031,0.028
T0057650,2026-06-23,domestic_debit,north_america,smb_retail,24.58,0.1728,0.0,0.0,0.0,0.028,0.0098
T0057651,2026-04-08,domestic_credit,north_america,digital_goods,20.19,0.2784,0.1433,0.0,0.0,0.031,0.0182
T0057652,2026-06-25,domestic_debit,north_america,enterprise_retail,122.84,0.6838,0.0,0.0,0.0,0.028,0.0491
T0057653,2026-06-15,domestic_debit,apac,travel,76.28,0.4417,0.0,0.0,0.0,0.028,0.0305
T0057654,2026-05-21,domestic_debit,latam,smb_retail,5.52,0.0737,0.0,0.0,0.0,0.028,0.0022
T0057655,2026-04-29,ecom_credit,europe,enterprise_retail,28.51,0.4505,0.211,0.0,0.0,0.026,0.0314
T0057656,2026-06-08,ecom_credit,europe,digital_goods,23.63,0.3768,0.1749,0.0,0.0,0.026,0.026
T0057657,2026-05-19,domestic_debit,europe,enterprise_retail,30.72,0.2047,0.0,0.0,0.0,0.028,0.0123
T0057658,2026-06-17,domestic_credit,north_america,smb_retail,23.79,0.3245,0.1689,0.0,0.0,0.031,0.0214
T0057659,2026-05-21,domestic_credit,north_america,travel,70.39,0.921,0.4998,0.0,0.0,0.031,0.0634
T0057660,2026-05-19,cross_border,latam,enterprise_retail,121.99,3.6919,0.8417,0.0,0.0,0.038,0.1586
T0057661,2026-06-21,domestic_debit,north_america,restaurants,1.45,0.0525,0.0,0.0,0.0,0.028,0.0006
T0057662,2026-04-17,cross_border,north_america,grocery_fuel,125.7,3.8036,0.8673,0.0,0.0,0.038,0.1634
T0057663,2026-04-26,domestic_debit,europe,digital_goods,34.05,0.2221,0.0,0.0,0.0,0.028,0.0136
T0057664,2026-04-14,domestic_debit,latam,smb_retail,8.94,0.0915,0.0,0.0,0.0,0.028,0.0036
T0057665,2026-06-02,tap_to_pay,apac,enterprise_retail,17.85,0.1871,0.0625,0.0,0.0,0.024,0.0107
T0057666,2026-06-08,cross_border,north_america,smb_retail,53.08,1.6177,0.3663,0.0,0.0,0.038,0.069
T0057667,2026-05-02,tap_to_pay,north_america,enterprise_retail,21.49,0.2191,0.0752,0.0,0.0,0.024,0.0129
T0057668,2026-06-04,ecom_credit,north_america,grocery_fuel,7.95,0.14,0.0588,0.0,0.0,0.026,0.0087
T0057669,2026-05-06,domestic_credit,europe,smb_retail,14.5,0.2056,0.1029,0.0,0.0,0.031,0.013
T0057670,2026-05-25,domestic_credit,north_america,digital_goods,19.53,0.27,0.1387,0.0,0.0,0.031,0.0176
T0057671,2026-06-15,cross_border,north_america,enterprise_retail,250.28,7.5534,1.7269,0.0,0.0,0.038,0.3254
T0057672,2026-04-05,domestic_debit,north_america,enterprise_retail,127.61,0.7086,0.0,0.0,0.0,0.028,0.051
T0057673,2026-06-16,domestic_credit,north_america,travel,91.72,1.194,0.6512,0.0,0.0,0.031,0.0825
T0057674,2026-04-18,cross_border,latam,digital_goods,3.33,0.1202,0.023,0.0,0.0,0.038,0.0043
T0057675,2026-06-15,tap_to_pay,north_america,grocery_fuel,11.31,0.1295,0.0396,0.0,0.0,0.024,0.0068
T0057676,2026-06-19,ecom_credit,north_america,travel,449.45,6.8067,3.3259,0.0,0.0,0.026,0.4944
T0057677,2026-04-02,ecom_credit,north_america,travel,134.8,2.0555,0.9975,0.0,0.0,0.026,0.1483
T0057678,2026-05-27,domestic_credit,north_america,enterprise_retail,80.43,1.0495,0.5711,0.0,0.0,0.031,0.0724
T0057679,2026-04-18,ecom_credit,europe,smb_retail,196.92,2.9935,1.4572,0.0,0.0,0.026,0.2166
T0057680,2026-04-19,cross_border,europe,enterprise_retail,19.78,0.6154,0.1365,0.0,0.0,0.038,0.0257
T0057681,2026-05-09,domestic_credit,north_america,restaurants,7.44,0.1152,0.0528,0.0,0.0,0.031,0.0067
T0057682,2026-05-02,domestic_debit,europe,digital_goods,23.85,0.169,0.0,0.0,0.0,0.028,0.0095
T0057683,2026-04-20,ecom_credit,apac,travel,64.87,0.9995,0.48,0.0,0.0,0.026,0.0714
T0057684,2026-05-30,ecom_credit,europe,digital_goods,230.81,3.5052,1.708,0.0,0.0,0.026,0.2539
T0057685,2026-05-22,domestic_debit,latam,smb_retail,14.09,0.1183,0.0,0.0,0.0,0.028,0.0056
T0057686,2026-04-21,tap_to_pay,north_america,smb_retail,18.37,0.1917,0.0643,0.0,0.0,0.024,0.011
T0057687,2026-06-07,domestic_debit,north_america,enterprise_retail,17.24,0.1346,0.0,0.0,0.0,0.028,0.0069
T0057688,2026-05-10,domestic_credit,europe,enterprise_retail,82.91,1.0812,0.5887,0.0,0.0,0.031,0.0746
T0057689,2026-05-27,ecom_credit,north_america,grocery_fuel,30.41,0.4792,0.225,0.0,0.0,0.026,0.0335
T0057690,2026-04-01,domestic_debit,north_america,smb_retail,3.81,0.0648,0.0,0.0,0.0,0.028,0.0015
T0057691,2026-04-25,ecom_credit,north_america,digital_goods,75.49,1.1599,0.5586,0.0,0.0,0.026,0.083
T0057692,2026-05-29,ecom_credit,north_america,enterprise_retail,19.56,0.3154,0.1447,0.0,0.0,0.026,0.0215
T0057693,2026-04-07,domestic_credit,latam,grocery_fuel,12.14,0.1754,0.0862,0.0,0.0,0.031,0.0109
T0057694,2026-05-30,domestic_debit,apac,grocery_fuel,15.18,0.1239,0.0,0.0,0.0,0.028,0.0061
T0057695,2026-06-27,domestic_debit,north_america,enterprise_retail,81.24,0.4674,0.0,0.0,0.0,0.028,0.0325
T0057696,2026-04-11,ecom_credit,apac,smb_retail,12.45,0.208,0.0921,0.0,0.0,0.026,0.0137
T0057697,2026-06-18,domestic_debit,north_america,smb_retail,9.69,0.0954,0.0,0.0,0.0,0.028,0.0039
T0057698,2026-05-11,ecom_credit,apac,digital_goods,10.24,0.1746,0.0758,0.0,0.0,0.026,0.0113
T0057699,2026-05-20,ecom_credit,europe,enterprise_retail,27.63,0.4372,0.2045,0.0,0.0,0.026,0.0304
T0057700,2026-06-24,domestic_debit,europe,enterprise_retail,22.94,0.1643,0.0,0.0,0.0,0.028,0.0092
T0057701,2026-06-07,ecom_credit,europe,smb_retail,11.64,0.1958,0.0861,0.0,0.0,0.026,0.0128
T0057702,2026-06-01,domestic_debit,europe,enterprise_retail,15.6,0.1261,0.0,0.0,0.0,0.028,0.0062
T0057703,2026-04-17,domestic_credit,north_america,digital_goods,68.97,0.9028,0.4897,0.0,0.0,0.031,0.0621
T0057704,2026-05-14,ecom_credit,latam,digital_goods,15.19,0.2494,0.1124,0.0,0.0,0.026,0.0167
T0057705,2026-06-12,domestic_debit,apac,enterprise_retail,14.84,0.1222,0.0,0.0,0.0,0.028,0.0059
T0057706,2026-06-20,domestic_debit,north_america,smb_retail,32.08,0.2118,0.0,0.0,0.0,0.028,0.0128
T0057707,2026-05-21,domestic_debit,apac,enterprise_retail,58.37,0.3485,0.0,0.0,0.0,0.028,0.0233
T0057708,2026-06-08,ecom_credit,north_america,enterprise_retail,95.59,1.4634,0.7074,0.0,0.0,0.026,0.1051
T0057709,2026-04-23,domestic_debit,europe,enterprise_retail,5.92,0.0758,0.0,0.0,0.0,0.028,0.0024
T0057710,2026-04-19,domestic_debit,latam,restaurants,9.37,0.0937,0.0,0.0,0.0,0.028,0.0037
T0057711,2026-06-14,domestic_credit,europe,smb_retail,11.88,0.1721,0.0843,0.0,0.0,0.031,0.0107
T0057712,2026-06-17,tap_to_pay,europe,restaurants,6.18,0.0844,0.0216,0.0,0.0,0.024,0.0037
T0057713,2026-04-28,domestic_debit,europe,travel,35.21,0.2281,0.0,0.0,0.0,0.028,0.0141
T0057714,2026-06-02,domestic_debit,latam,travel,84.88,0.4864,0.0,0.0,0.0,0.028,0.034
T0057715,2026-04-30,domestic_credit,north_america,travel,230.83,2.9746,1.6389,0.0,0.0,0.031,0.2077
T0057716,2026-06-18,domestic_credit,europe,enterprise_retail,97.14,1.2634,0.6897,0.0,0.0,0.031,0.0874
T0057717,2026-05-09,domestic_debit,north_america,travel,83.65,0.48,0.0,0.0,0.0,0.028,0.0335
T0057718,2026-05-09,ecom_credit,latam,digital_goods,11.21,0.1893,0.083,0.0,0.0,0.026,0.0123
T0057719,2026-06-30,ecom_credit,north_america,smb_retail,12.55,0.2095,0.0929,0.0,0.0,0.026,0.0138
T0057720,2026-06-28,domestic_debit,apac,grocery_fuel,21.09,0.1547,0.0,0.0,0.0,0.028,0.0084
T0057721,2026-04-19,domestic_credit,europe,travel,33.06,0.4432,0.2347,0.0,0.0,0.031,0.0298
T0057722,2026-04-02,domestic_credit,north_america,digital_goods,66.95,0.877,0.4753,0.0,0.0,0.031,0.0603
T0057723,2026-05-01,cross_border,north_america,enterprise_retail,1185.38,35.6999,8.1791,0.0,0.0,0.038,1.541
T0057724,2026-04-25,domestic_credit,latam,digital_goods,10.17,0.1502,0.0722,0.0,0.0,0.031,0.0092
T0057725,2026-05-06,domestic_credit,latam,enterprise_retail,41.24,0.5479,0.2928,0.0,0.0,0.031,0.0371
T0057726,2026-05-06,domestic_debit,apac,grocery_fuel,41.98,0.2633,0.0,0.0,0.0,0.028,0.0168
T0057727,2026-05-08,domestic_credit,north_america,restaurants,16.24,0.2279,0.1153,0.0,0.0,0.031,0.0146
T0057728,2026-06-14,ecom_credit,north_america,restaurants,42.94,0.6684,0.3178,0.0,0.0,0.026,0.0472
T0057729,2026-04-04,domestic_credit,europe,digital_goods,2.53,0.0524,0.018,0.0,0.0,0.031,0.0023
T0057730,2026-06-02,cross_border,apac,enterprise_retail,35.78,1.097,0.2469,0.0,0.0,0.038,0.0465
T0057731,2026-05-09,ecom_credit,europe,smb_retail,5.83,0.108,0.0431,0.0,0.0,0.026,0.0064
T0057732,2026-05-25,domestic_credit,north_america,enterprise_retail,73.96,0.9667,0.5251,0.0,0.0,0.031,0.0666
T0057733,2026-05-16,cross_border,north_america,enterprise_retail,10.14,0.3252,0.07,0.0,0.0,0.038,0.0132
T0057734,2026-05-24,domestic_credit,north_america,smb_retail,104.83,1.3618,0.7443,0.0,0.0,0.031,0.0943
