settlement_id,txn_ref,settle_date,gross_usd,interchange,scheme_fee,net_usd
STL004045,TXN004045,2026-06-08,49.3,0.73,0.06,48.51
STL028315,TXN028315,2026-06-02,255.43,5.08,0.36,249.99
STL018408,TXN018408,2026-06-07,326.72,5.49,0.46,320.77
STL039436,TXN039436,2026-06-14,402.91,6.75,0.56,395.6
STL035248,TXN035248,2026-06-06,185.26,3.71,0.26,181.29
STL029567,TXN029567,2026-06-14,156.83,3.16,0.22,153.45
STL001542,TXN001542,2026-06-14,268.8,5.34,0.38,263.08
STL029455,TXN029455,2026-06-14,174.09,2.04,0.23,171.82
STL042617,TXN042617,2026-06-09,423.01,7.08,0.59,415.34
STL010770,TXN010770,2026-06-11,149.88,1.78,0.19,147.91
STL022826,TXN022826,2026-06-02,156.41,2.68,0.22,153.51
STL023000,TXN023000,2026-06-12,327.48,5.5,0.46,321.52
STL035094,TXN035094,2026-06-05,26.1,0.48,0.03,25.59
STL035355,TXN035355,2026-06-14,319.48,6.33,0.45,312.7
STL017901,TXN017901,2026-06-12,274.64,4.63,0.38,269.63
STL002681,TXN002681,2026-06-11,417.93,7.0,0.59,410.34
STL024642,TXN024642,2026-06-06,144.49,1.73,0.19,142.57
STL036365,TXN036365,2026-06-09,108.6,2.22,0.15,106.23
STL000869,TXN000869,2026-06-07,256.87,5.62,2.83,248.42
STL038408,TXN038408,2026-06-09,339.96,5.71,0.48,333.77
STL014466,TXN014466,2026-06-13,402.65,8.76,4.43,389.46
STL024468,TXN024468,2026-06-09,624.15,14.35,0.87,608.93
STL007905,TXN007905,2026-06-04,298.94,5.93,0.42,292.59
STL032735,TXN032735,2026-06-08,575.83,11.33,0.81,563.69
STL012890,TXN012890,2026-06-09,159.54,1.89,0.21,157.44
STL023467,TXN023467,2026-06-15,273.61,5.98,3.01,264.62
STL015659,TXN015659,2026-06-08,421.79,8.32,0.59,412.88
STL014112,TXN014112,2026-06-09,190.76,2.21,0.25,188.3
STL001487,TXN001487,2026-06-12,216.84,2.49,0.28,214.07
STD048012,TXN048012,2026-06-09,196.74,2.28,0.26,194.2
STL044200,TXN044200,2026-06-14,121.99,1.49,0.16,120.34
STL034947,TXN034947,2026-06-12,232.25,4.63,0.33,227.29
STL041825,TXN041825,2026-06-06,171.6,2.01,0.22,169.37
STL043616,TXN043616,2026-06-15,41.31,0.64,0.05,40.62
STL013855,TXN013855,2026-06-08,237.54,4.73,0.33,232.48
STL029886,TXN029886,2026-06-09,515.37,10.15,0.72,504.5
STL048302,TXN048302,2026-06-15,171.34,2.93,0.24,168.17
STL028952,TXN028952,2026-06-07,15.59,0.37,0.02,15.2
STL020698,TXN020698,2026-06-14,36.22,0.81,0.05,35.36
STL023591,TXN023591,2026-06-11,496.44,9.78,0.7,485.96
STL029880,TXN029880,2026-06-09,59.65,1.08,0.08,58.49
STL028761,TXN028761,2026-06-10,270.73,4.57,0.38,265.78
STL011483,TXN011483,2026-06-11,341.78,6.76,0.48,334.54
STL017084,TXN017084,2026-06-04,219.34,2.51,0.29,216.54
STL015612,TXN015612,2026-06-09,169.21,2.89,0.24,166.08
STL005543,TXN005543,2026-06-05,50.95,0.74,0.07,50.14
STL040161,TXN040161,2026-06-08,83.81,1.48,0.12,82.21
STL045050,TXN045050,2026-06-03,252.47,5.02,0.35,247.1
STL025284,TXN025284,2026-06-03,26.15,0.48,0.03,25.64
STL002423,TXN002423,2026-06-11,66.94,1.16,0.09,65.69
STL039849,TXN039849,2026-06-12,172.29,2.02,0.22,170.05
STL043481,TXN043481,2026-06-15,183.77,3.68,0.26,179.83
STL026631,TXN026631,2026-06-13,47.63,0.89,0.06,46.68
STL030735,TXN030735,2026-06-10,56.61,1.32,0.62,54.67
STL045130,TXN045130,2026-06-13,143.74,1.72,0.19,141.83
STL000215,TXN000215,2026-06-15,171.84,3.45,0.24,168.15
STL047214,TXN047214,2026-06-03,293.15,4.94,0.41,287.8
STL023606,TXN023606,2026-06-08,410.55,8.93,4.52,397.1
STL011425,TXN011425,2026-06-06,49.84,1.07,0.07,48.7
STL005545,TXN005545,2026-06-14,531.22,10.46,0.74,520.02
STL036002,TXN036002,2026-06-12,92.95,1.63,0.13,91.19
STL032845,TXN032845,2026-06-11,405.76,8.01,0.57,397.18
STL038286,TXN038286,2026-06-06,320.94,6.36,0.45,314.13
STL028528,TXN028528,2026-06-14,75.04,1.71,0.83,72.5
STL016698,TXN016698,2026-06-10,5.24,0.27,0.01,4.96
STL047753,TXN047753,2026-06-10,156.92,2.69,0.22,154.01
STL005540,TXN005540,2026-06-06,228.5,3.42,0.3,224.78
STL047198,TXN047198,2026-06-13,336.01,5.64,0.47,329.9
STL030895,TXN030895,2026-06-10,240.78,4.07,0.34,236.37
STL013073,TXN013073,2026-06-10,466.15,7.79,0.65,457.71
STL028200,TXN028200,2026-06-07,187.74,2.18,0.24,185.32
STL014264,TXN014264,2026-06-02,136.2,1.64,0.18,134.38
STL014157,TXN014157,2026-06-13,240.68,4.07,0.34,236.27
STL044825,TXN044825,2026-06-06,147.37,2.53,0.21,144.63
STL020499,TXN020499,2026-06-06,140.57,1.69,0.18,138.7
STL002533,TXN002533,2026-06-08,166.99,2.56,0.22,164.21
STL013728,TXN013728,2026-06-15,211.53,2.43,0.27,208.83
STL020188,TXN020188,2026-06-12,102.22,1.28,0.13,100.81
STL035311,TXN035311,2026-06-06,127.69,1.55,0.17,125.97
STL033481,TXN033481,2026-06-05,92.36,1.18,0.12,91.06
STL013055,TXN013055,2026-06-09,147.46,2.28,0.19,144.99
STL038541,TXN038541,2026-06-06,611.31,12.02,0.86,598.43
STL004581,TXN004581,2026-06-09,42.7,0.93,0.06,41.71
STL048336,TXN048336,2026-06-10,335.98,6.65,0.47,328.86
STL033929,TXN033929,2026-06-03,294.56,4.96,0.41,289.19
STL000124,TXN000124,2026-06-13,291.28,4.3,0.38,286.6
STL028377,TXN028377,2026-06-14,415.24,6.95,0.58,407.71
STL041346,TXN041346,2026-06-08,116.01,1.43,0.15,114.43
STL040807,TXN040807,2026-06-02,122.18,2.12,0.17,119.89
STL038522,TXN038522,2026-06-15,137.84,1.66,0.18,136.0
STL018455,TXN018455,2026-06-10,256.56,5.1,0.36,251.1
STL001317,TXN001317,2026-06-05,231.81,5.08,2.55,224.18
STL037493,TXN037493,2026-06-13,110.93,1.37,0.14,109.42
STL042263,TXN042263,2026-06-14,215.05,2.47,0.28,212.3
STL032416,TXN032416,2026-06-07,125.18,1.52,0.16,123.5
STL047421,TXN047421,2026-06-14,174.51,2.98,0.24,171.29
STL042427,TXN042427,2026-06-08,164.48,1.94,0.21,162.33
STL014644,TXN014644,2026-06-09,212.67,3.2,0.28,209.19
STL030257,TXN030257,2026-06-05,209.02,2.4,0.27,206.35
STL013280,TXN013280,2026-06-11,473.13,9.33,0.66,463.14
STL047849,TXN047849,2026-06-09,156.64,3.15,0.22,153.27
STL023321,TXN023321,2026-06-03,479.85,10.42,5.28,464.15
STL044354,TXN044354,2026-06-04,205.49,3.49,0.29,201.71
STL002073,TXN002073,2026-06-04,251.45,4.25,0.35,246.85
STL030500,TXN030500,2026-06-10,507.05,9.99,0.71,496.35
STL041155,TXN041155,2026-06-07,55.65,1.19,0.08,54.38
STL022171,TXN022171,2026-06-08,66.89,0.91,0.09,65.89
STL022232,TXN022232,2026-06-12,39.25,0.62,0.05,38.58
STL013952,TXN013952,2026-06-08,38.53,0.61,0.05,37.87
STL012927,TXN012927,2026-06-12,110.03,1.37,0.14,108.52
STL007665,TXN007665,2026-06-07,110.94,2.26,0.16,108.52
STL018951,TXN018951,2026-06-10,167.25,1.97,0.22,165.06
STL036375,TXN036375,2026-06-15,88.93,1.14,0.12,87.67
STL021432,TXN021432,2026-06-04,30.16,0.75,0.33,29.08
STL023257,TXN023257,2026-06-10,15.08,0.35,0.02,14.71
STL048635,TXN048635,2026-06-12,234.95,3.98,0.33,230.64
STL047188,TXN047188,2026-06-09,262.35,4.43,0.37,257.55
STL038953,TXN038953,2026-06-02,770.42,16.66,8.47,745.29
STL040517,TXN040517,2026-06-05,414.38,6.94,0.58,406.86
STL007052,TXN007052,2026-06-03,385.69,6.46,0.54,378.69
STL008969,TXN008969,2026-06-08,202.68,2.34,0.26,200.08
STL048391,TXN048391,2026-06-14,198.88,2.3,0.26,196.32
STL011948,TXN011948,2026-06-14,92.3,1.18,0.12,91.0
STL004385,TXN004385,2026-06-09,171.48,2.01,0.22,169.25
STL024047,TXN024047,2026-06-12,193.11,2.24,0.25,190.62
STL043107,TXN043107,2026-06-10,505.92,9.97,0.71,495.24
STL016995,TXN016995,2026-06-10,352.72,5.92,0.49,346.31
STL000637,TXN000637,2026-06-02,386.94,7.65,0.54,378.75
STL037657,TXN037657,2026-06-11,196.78,2.28,0.26,194.24
STL009200,TXN009200,2026-06-03,398.74,6.68,0.56,391.5
STL001874,TXN001874,2026-06-02,195.63,2.26,0.25,193.12
STL019961,TXN019961,2026-06-03,55.31,1.01,0.08,54.22
STL041639,TXN041639,2026-06-03,188.79,2.19,0.25,186.35
STL001020,TXN001020,2026-06-08,549.15,10.81,0.77,537.57
STL015844,TXN015844,2026-06-10,187.36,3.75,0.26,183.35
STL030814,TXN030814,2026-06-03,802.91,17.36,8.83,776.72
STL007638,TXN007638,2026-06-05,383.98,7.59,0.54,375.85
STL016407,TXN016407,2026-06-12,139.85,1.68,0.18,137.99
STL000006,TXN000006,2026-06-12,41.06,0.64,0.05,40.37
STL043317,TXN043317,2026-06-13,452.1,7.56,0.63,443.91
STL045715,TXN045715,2026-06-14,436.43,9.48,4.8,422.15
STL015083,TXN015083,2026-06-02,164.91,2.82,0.23,161.86
STL013954,TXN013954,2026-06-09,47.69,0.71,0.06,46.92
STL010941,TXN010941,2026-06-07,145.5,2.5,0.2,142.8
STL043414,TXN043414,2026-06-11,79.76,1.42,0.11,78.23
STL012162,TXN012162,2026-06-06,615.48,13.33,6.77,595.38
STL034368,TXN034368,2026-06-14,290.94,4.9,0.41,285.63
STL007931,TXN007931,2026-06-04,438.35,7.33,0.61,430.41
STL009878,TXN009878,2026-06-10,173.65,2.97,0.24,170.44
STL001828,TXN001828,2026-06-04,137.19,1.65,0.18,135.36
STL022000,TXN022000,2026-06-10,202.1,2.33,0.26,199.51
STL007636,TXN007636,2026-06-12,280.75,5.57,0.39,274.79
STL005456,TXN005456,2026-06-07,472.78,9.32,0.66,462.8
STL017640,TXN017640,2026-06-11,159.25,1.88,0.21,157.16
STL042751,TXN042751,2026-06-15,100.48,1.76,0.14,98.58
STL049948,TXN049948,2026-06-09,112.78,1.39,0.15,111.24
STL045314,TXN045314,2026-06-09,224.78,4.48,0.31,219.99
STL009160,TXN009160,2026-06-11,141.86,1.7,0.18,139.98
STL035250,TXN035250,2026-06-12,671.84,14.54,7.39,649.91
STL007822,TXN007822,2026-06-05,237.26,5.2,2.61,229.45
STL039835,TXN039835,2026-06-15,356.86,7.06,0.5,349.3
STL038440,TXN038440,2026-06-14,151.8,2.6,0.21,148.99
STL037478,TXN037478,2026-06-14,36.81,0.74,0.05,36.02
STL001390,TXN001390,2026-06-07,194.64,2.25,0.25,192.14
STL004304,TXN004304,2026-06-15,224.33,4.47,0.31,219.55
STL017563,TXN017563,2026-06-08,280.48,5.57,0.39,274.52
STL048742,TXN048742,2026-06-09,119.88,1.47,0.16,118.25
STL000824,TXN000824,2026-06-11,274.32,5.45,0.38,268.49
STL016813,TXN016813,2026-06-03,77.94,1.62,0.11,76.21
STL040358,TXN040358,2026-06-08,211.23,4.22,0.3,206.71
STL029002,TXN029002,2026-06-12,72.71,1.66,0.8,70.25
STL029632,TXN029632,2026-06-04,64.62,0.89,0.08,63.65
STL020421,TXN020421,2026-06-15,59.11,1.37,0.65,57.09
STL021168,TXN021168,2026-06-12,9.17,0.31,0.01,8.85
STL038074,TXN038074,2026-06-09,182.48,3.11,0.26,179.11
STL030492,TXN030492,2026-06-06,51.38,0.75,0.07,50.56
STL003453,TXN003453,2026-06-07,154.03,1.83,0.2,152.0
STL022056,TXN022056,2026-06-09,264.66,3.93,0.34,260.39
STL027458,TXN027458,2026-06-09,168.17,1.98,0.22,165.97
STL012647,TXN012647,2026-06-10,77.53,1.02,0.1,76.41
STL000800,TXN000800,2026-06-04,103.72,2.12,0.15,101.45
STL007745,TXN007745,2026-06-11,60.5,0.85,0.08,59.57
STL001714,TXN001714,2026-06-13,315.37,5.3,0.44,309.63
STL008539,TXN008539,2026-06-04,102.25,2.09,0.14,100.02
STL012610,TXN012610,2026-06-11,415.67,8.21,0.58,406.88
STL035835,TXN035835,2026-06-08,126.75,1.99,0.16,124.6
STL009021,TXN009021,2026-06-08,244.96,4.14,0.34,240.48
STL028327,TXN028327,2026-06-15,571.86,11.25,0.8,559.81
STL028690,TXN028690,2026-06-15,383.96,6.44,0.54,376.98
STL016912,TXN016912,2026-06-04,80.67,1.06,0.1,79.51
STL008157,TXN008157,2026-06-04,292.87,4.32,0.38,288.17
STL045342,TXN045342,2026-06-11,56.57,0.8,0.07,55.7
STL003263,TXN003263,2026-06-07,238.6,3.56,0.31,234.73
STL035050,TXN035050,2026-06-05,610.13,13.22,6.71,590.2
STL026442,TXN026442,2026-06-08,149.17,3.01,0.21,145.95
STL035787,TXN035787,2026-06-03,348.73,5.85,0.49,342.39
STL049063,TXN049063,2026-06-05,517.37,11.22,5.69,500.46
STL031379,TXN031379,2026-06-02,55.19,1.01,0.08,54.1
STL011333,TXN011333,2026-06-02,758.22,16.4,8.34,733.48
STL001333,TXN001333,2026-06-06,172.8,2.02,0.22,170.56
STL044439,TXN044439,2026-06-13,171.72,2.01,0.22,169.49
STL025718,TXN025718,2026-06-09,147.87,1.76,0.19,145.92
STL012007,TXN012007,2026-06-08,34.72,0.78,0.05,33.89
STL020845,TXN020845,2026-06-02,44.62,0.68,0.06,43.88
STL008771,TXN008771,2026-06-15,132.57,2.29,0.19,130.09
STL010762,TXN010762,2026-06-12,92.51,1.63,0.13,90.75
STL021742,TXN021742,2026-06-03,321.99,5.41,0.45,316.13
STL001944,TXN001944,2026-06-11,634.41,12.47,0.89,621.05
STL044999,TXN044999,2026-06-02,595.21,12.9,6.55,575.76
STL043901,TXN043901,2026-06-07,195.65,3.33,0.27,192.05
STL042115,TXN042115,2026-06-14,197.77,2.29,0.26,195.22
STL048890,TXN048890,2026-06-11,23.05,0.45,0.03,22.57
STL044761,TXN044761,2026-06-03,417.43,6.99,0.58,409.86
STL004658,TXN004658,2026-06-06,131.8,1.59,0.17,130.04
STL006894,TXN006894,2026-06-15,106.95,1.86,0.15,104.94
STL002986,TXN002986,2026-06-13,152.87,2.62,0.21,150.04
STL005134,TXN005134,2026-06-06,204.35,3.47,0.29,200.59
STL008463,TXN008463,2026-06-09,7.99,0.29,0.01,7.69
STL021526,TXN021526,2026-06-06,266.25,4.49,0.37,261.39
STL013154,TXN013154,2026-06-15,114.89,1.42,0.15,113.32
STL016164,TXN016164,2026-06-07,333.09,6.6,0.47,326.02
STL026778,TXN026778,2026-06-05,204.28,3.47,0.29,200.52
STL013604,TXN013604,2026-06-04,125.35,1.53,0.16,123.66
STL033326,TXN033326,2026-06-13,133.37,2.3,0.19,130.88
STL027882,TXN027882,2026-06-14,162.17,1.91,0.21,160.05
STL039995,TXN039995,2026-06-06,147.2,1.76,0.19,145.25
STL007058,TXN007058,2026-06-14,799.23,17.28,8.79,773.16
STL047182,TXN047182,2026-06-08,323.97,7.07,3.56,313.34
STL037579,TXN037579,2026-06-03,267.1,4.51,0.37,262.22
STL028100,TXN028100,2026-06-06,40.99,0.78,0.06,40.15
STL009978,TXN009978,2026-06-08,153.4,2.68,0.2,150.52
STL031361,TXN031361,2026-06-15,289.14,4.87,0.4,283.87
STL009253,TXN009253,2026-06-11,264.54,4.46,0.37,259.71
STL046917,TXN046917,2026-06-05,627.56,12.34,0.88,614.34
STL005168,TXN005168,2026-06-04,66.01,0.9,0.09,65.02
STL005278,TXN005278,2026-06-15,50.45,0.93,0.07,49.45
STL003929,TXN003929,2026-06-14,418.49,7.01,0.59,410.89
STL047450,TXN047450,2026-06-12,60.56,1.28,0.08,59.2
STL044663,TXN044663,2026-06-10,433.33,7.25,0.61,425.47
STL036409,TXN036409,2026-06-09,62.69,1.32,0.09,61.28
STL040586,TXN040586,2026-06-14,355.23,5.96,0.5,348.77
STL036427,TXN036427,2026-06-13,158.98,1.88,0.21,156.89
STL042142,TXN042142,2026-06-02,189.96,3.23,0.27,186.46
STL036927,TXN036927,2026-06-03,83.72,1.48,0.12,82.12
STL016577,TXN016577,2026-06-13,251.31,5.0,0.35,245.96
STL002734,TXN002734,2026-06-08,543.79,10.7,0.76,532.33
STL016466,TXN016466,2026-06-08,10.5,0.37,0.01,10.12
STL026386,TXN026386,2026-06-11,242.41,4.1,0.34,237.97
STL017582,TXN017582,2026-06-13,217.46,3.26,0.28,213.92
STL047244,TXN047244,2026-06-12,80.46,1.05,0.1,79.31
STL043959,TXN043959,2026-06-13,12.01,0.34,0.02,11.65
STL011034,TXN011034,2026-06-04,79.22,1.33,0.1,77.79
STL009991,TXN009991,2026-06-04,91.31,1.61,0.13,89.57
STL000550,TXN000550,2026-06-15,302.61,5.09,0.42,297.1
STL003071,TXN003071,2026-06-12,261.57,4.42,0.37,256.78
STL006005,TXN006005,2026-06-04,175.8,2.06,0.23,173.51
STL018661,TXN018661,2026-06-09,604.6,11.89,0.85,591.86
STL028175,TXN028175,2026-06-12,332.01,5.58,0.46,325.97
STL005354,TXN005354,2026-06-11,225.74,4.5,0.32,220.92
STL012566,TXN012566,2026-06-06,223.64,3.79,0.31,219.54
STL033395,TXN033395,2026-06-09,172.1,2.02,0.22,169.86
STL000619,TXN000619,2026-06-13,624.45,12.28,0.87,611.3
STL047944,TXN047944,2026-06-10,81.72,1.07,0.11,80.54
STL035944,TXN035944,2026-06-09,134.05,1.62,0.17,132.26
STL006634,TXN006634,2026-06-11,170.69,2.0,0.22,168.47
STL035871,TXN035871,2026-06-07,38.15,0.61,0.05,37.49
STL005344,TXN005344,2026-06-02,286.5,5.69,0.4,280.41
STL047549,TXN047549,2026-06-13,152.63,2.36,0.2,150.07
STL040742,TXN040742,2026-06-15,265.38,3.94,0.34,261.1
STL031850,TXN031850,2026-06-07,460.42,9.08,0.64,450.7
STL044204,TXN044204,2026-06-15,413.59,6.92,0.58,406.09
STL049175,TXN049175,2026-06-07,451.88,7.56,0.63,443.69
STL043242,TXN043242,2026-06-02,394.51,7.79,0.55,386.17
STL011160,TXN011160,2026-06-05,186.85,2.17,0.24,184.44
STL046858,TXN046858,2026-06-07,250.67,4.24,0.35,246.08
STL002518,TXN002518,2026-06-14,408.52,6.84,0.57,401.11
STL004757,TXN004757,2026-06-05,146.19,1.74,0.19,144.26
STL009015,TXN009015,2026-06-11,144.33,1.73,0.19,142.41
STL022260,TXN022260,2026-06-05,123.54,1.51,0.16,121.87
STL007421,TXN007421,2026-06-15,280.75,4.73,0.39,275.63
STL006987,TXN006987,2026-06-05,439.63,7.35,0.62,431.66
STL023877,TXN023877,2026-06-12,320.87,7.0,3.53,310.34
STL040024,TXN040024,2026-06-02,25.36,0.48,0.03,24.85
STL045950,TXN045950,2026-06-07,180.42,2.1,0.23,178.09
STL032515,TXN032515,2026-06-14,15.97,0.38,0.02,15.57
STL038219,TXN038219,2026-06-03,119.92,1.47,0.16,118.29
STL036247,TXN036247,2026-06-15,619.92,13.43,6.82,599.67
STL034066,TXN034066,2026-06-09,133.12,2.3,0.19,130.63
STL017643,TXN017643,2026-06-04,8.25,0.3,0.01,7.94
STL005252,TXN005252,2026-06-03,319.17,5.37,0.45,313.35
STL020454,TXN020454,2026-06-13,306.41,6.69,3.37,296.35
STL039172,TXN039172,2026-06-08,28.5,0.66,0.04,27.8
STL026175,TXN026175,2026-06-02,90.2,1.16,0.12,88.92
STL035077,TXN035077,2026-06-02,139.77,2.18,0.18,137.41
STL014404,TXN014404,2026-06-15,571.19,11.24,0.8,559.15
STL037644,TXN037644,2026-06-12,120.1,1.47,0.16,118.47
STL038835,TXN038835,2026-06-07,194.57,2.25,0.25,192.07
STL010378,TXN010378,2026-06-06,175.61,3.52,0.25,171.84
STL029860,TXN029860,2026-06-10,89.34,1.15,0.12,88.07
STL036198,TXN036198,2026-06-03,629.71,12.38,0.88,616.45
STL031958,TXN031958,2026-06-15,251.92,4.26,0.35,247.31
STL033975,TXN033975,2026-06-09,608.12,11.96,0.85,595.31
STL037382,TXN037382,2026-06-07,438.16,7.33,0.61,430.22
STL039587,TXN039587,2026-06-04,145.74,1.74,0.19,143.81
STL013526,TXN013526,2026-06-12,57.28,0.81,0.07,56.4
STL017868,TXN017868,2026-06-12,104.71,1.31,0.14,103.26
STL013257,TXN013257,2026-06-04,23.88,0.55,0.03,23.3
STL044052,TXN044052,2026-06-09,205.22,3.49,0.29,201.44
STL032935,TXN032935,2026-06-05,65.19,1.13,0.08,63.98
STL035870,TXN035870,2026-06-09,58.64,1.04,0.08,57.52
STL011307,TXN011307,2026-06-05,21.82,0.44,0.03,21.35
STL026540,TXN026540,2026-06-15,233.28,3.49,0.3,229.49
STL049986,TXN049986,2026-06-07,608.05,11.96,0.85,595.24
STL017443,TXN017443,2026-06-07,217.99,2.5,0.28,215.21
STL036381,TXN036381,2026-06-10,476.07,7.96,0.67,467.44
STL046989,TXN046989,2026-06-09,568.9,11.19,0.8,556.91
STL048154,TXN048154,2026-06-15,96.47,1.22,0.13,95.12
STL049294,TXN049294,2026-06-05,183.82,2.14,0.24,181.44
STL028779,TXN028779,2026-06-08,303.54,6.63,3.34,293.57
STL037338,TXN037338,2026-06-13,150.25,1.79,0.2,148.26
STL022616,TXN022616,2026-06-06,129.41,1.57,0.17,127.67
STL012863,TXN012863,2026-06-05,82.27,1.07,0.11,81.09
STL032614,TXN032614,2026-06-02,146.48,1.75,0.19,144.54
STL020470,TXN020470,2026-06-09,135.13,1.63,0.18,133.32
STL037148,TXN037148,2026-06-15,4.23,0.25,0.01,3.97
STL048120,TXN048120,2026-06-05,163.81,1.93,0.21,161.67
STL021022,TXN021022,2026-06-04,259.73,5.16,0.36,254.21
STL039865,TXN039865,2026-06-06,41.35,0.64,0.05,40.66
STL022956,TXN022956,2026-06-08,84.67,1.75,0.12,82.8
STL023902,TXN023902,2026-06-04,184.6,2.8,0.24,181.56
STL025709,TXN025709,2026-06-15,307.52,5.17,0.43,301.92
STL031177,TXN031177,2026-06-02,178.63,2.09,0.23,176.31
STL021223,TXN021223,2026-06-14,39.1,0.75,0.05,38.3
STL039252,TXN039252,2026-06-14,201.91,3.05,0.26,198.6
STL033595,TXN033595,2026-06-14,192.57,3.28,0.27,189.02
STL030999,TXN030999,2026-06-11,368.28,7.28,0.52,360.48
STL022738,TXN022738,2026-06-04,443.26,7.41,0.62,435.23
STL049504,TXN049504,2026-06-12,185.97,2.82,0.24,182.91
STL024848,TXN024848,2026-06-06,101.92,1.78,0.14,100.0
STL032041,TXN032041,2026-06-13,120.15,2.08,0.17,117.9
STL024383,TXN024383,2026-06-15,116.82,1.86,0.15,114.81
STL001781,TXN001781,2026-06-03,51.37,0.95,0.07,50.35
STL005234,TXN005234,2026-06-05,283.13,4.77,0.4,277.96
STL031220,TXN031220,2026-06-09,312.02,5.25,0.44,306.33
STL004277,TXN004277,2026-06-09,367.17,7.26,0.51,359.4
STL049421,TXN049421,2026-06-05,278.1,5.52,0.39,272.19
STL009742,TXN009742,2026-06-09,527.23,10.38,0.74,516.11
STL016983,TXN016983,2026-06-08,187.02,2.84,0.24,183.94
STL010224,TXN010224,2026-06-15,66.75,0.91,0.09,65.75
STL041938,TXN041938,2026-06-04,173.05,2.03,0.22,170.8
STL037389,TXN037389,2026-06-03,10.37,0.32,0.01,10.04
STL007559,TXN007559,2026-06-14,262.75,4.44,0.37,257.94
STL032227,TXN032227,2026-06-15,125.98,1.53,0.16,124.29
STL026292,TXN026292,2026-06-05,115.17,1.42,0.15,113.6
STL008437,TXN008437,2026-06-09,218.76,4.8,2.41,211.55
STL042014,TXN042014,2026-06-02,87.45,1.54,0.12,85.79
STL027363,TXN027363,2026-06-02,251.64,4.25,0.35,247.04
STL020240,TXN020240,2026-06-06,25.07,0.47,0.03,24.57
STL031574,TXN031574,2026-06-09,161.29,1.9,0.21,159.18
STL020780,TXN020780,2026-06-04,28.53,0.66,0.04,27.83
STL002711,TXN002711,2026-06-03,394.12,7.79,0.55,385.78
STL000398,TXN000398,2026-06-08,154.15,3.1,0.22,150.83
STL026786,TXN026786,2026-06-13,125.97,1.53,0.16,124.28
STL030286,TXN030286,2026-06-10,258.16,3.83,0.34,253.99
STL029437,TXN029437,2026-06-14,451.09,8.9,0.63,441.56
STL023365,TXN023365,2026-06-06,123.92,2.14,0.17,121.61
STL022809,TXN022809,2026-06-10,128.8,2.23,0.18,126.39
STL048728,TXN048728,2026-06-14,347.32,5.83,0.49,341.0
STL010936,TXN010936,2026-06-12,623.99,12.27,0.87,610.85
STL005332,TXN005332,2026-06-08,174.27,2.66,0.23,171.38
STL006812,TXN006812,2026-06-07,317.28,5.34,0.44,311.5
STL033138,TXN033138,2026-06-04,35.68,0.8,0.05,34.83
STL047456,TXN047456,2026-06-02,106.55,1.71,0.14,104.7
STL008932,TXN008932,2026-06-08,269.87,5.36,0.38,264.13
STL010244,TXN010244,2026-06-05,20.11,0.42,0.03,19.66
STL044814,TXN044814,2026-06-03,160.1,1.89,0.21,158.0
STL039482,TXN039482,2026-06-12,24.9,0.47,0.03,24.4
STL030040,TXN030040,2026-06-15,72.16,1.51,0.1,70.55
STL007014,TXN007014,2026-06-06,107.26,1.34,0.14,105.78
STL040867,TXN040867,2026-06-13,120.22,1.9,0.16,118.16
STL011827,TXN011827,2026-06-12,557.2,12.08,6.13,538.99
STL042698,TXN042698,2026-06-06,166.35,2.84,0.23,163.28
STL038889,TXN038889,2026-06-07,321.72,6.37,0.45,314.9
STL047498,TXN047498,2026-06-06,118.89,2.06,0.17,116.66
STL012209,TXN012209,2026-06-02,183.06,3.67,0.26,179.13
STL032058,TXN032058,2026-06-10,150.81,3.34,1.66,145.81
STL037537,TXN037537,2026-06-13,594.26,11.69,0.83,581.74
STL043855,TXN043855,2026-06-10,209.23,3.55,0.29,205.39
STL036962,TXN036962,2026-06-10,222.14,3.77,0.31,218.06
STL005455,TXN005455,2026-06-09,162.16,2.78,0.23,159.15
STL017433,TXN017433,2026-06-15,127.24,2.58,0.18,124.48
STL024260,TXN024260,2026-06-04,67.62,0.92,0.09,66.61
STL028802,TXN028802,2026-06-06,74.9,1.34,0.1,73.46
STL011127,TXN011127,2026-06-05,180.99,3.09,0.25,177.65
STL037149,TXN037149,2026-06-13,81.5,1.85,0.9,78.75
STL031635,TXN031635,2026-06-09,90.78,1.87,0.13,88.78
STL003240,TXN003240,2026-06-02,364.38,6.11,0.51,357.76
STL045090,TXN045090,2026-06-11,122.39,1.5,0.16,120.73
STL012020,TXN012020,2026-06-04,593.67,11.68,0.83,581.16
STL024151,TXN024151,2026-06-04,72.01,0.97,0.09,70.95
STL009677,TXN009677,2026-06-14,281.82,4.75,0.39,276.68
STL006831,TXN006831,2026-06-08,403.24,6.75,0.56,395.93
STL032722,TXN032722,2026-06-08,176.94,2.7,0.23,174.01
STL031077,TXN031077,2026-06-05,50.84,0.74,0.07,50.03
STL002488,TXN002488,2026-06-14,48.67,0.72,0.06,47.89
STL036405,TXN036405,2026-06-08,569.44,11.2,0.8,557.44
STL027218,TXN027218,2026-06-04,480.65,9.47,0.67,470.51
