invoice_id,vendor,category,invoice_date,entered_date,amount,approver
AP004093,Prairie Labs,office,2025-11-08,2025-11-11,279.39,M13
AP002286,Fulcrum Partners,professional_services,2025-12-12,2025-12-15,144.61,M10
AP002536,Harbor Supply,logistics,2025-09-15,2025-09-16,115.12,M03
AP001883,Dockside Solutions,professional_services,2026-06-17,2026-06-19,2407.35,M02
AP005395,Yonder Services,facilities,2026-03-09,2026-03-13,870.7,M01
AP004297,Quarry Labs,events,2026-02-17,2026-02-20,256.82,M10
AP004919,Umber Partners,facilities,2025-09-14,2025-09-15,86.44,M14
AP001245,CDW,hardware,2026-06-23,2026-06-23,1912.8,M05
AP004610,Sable Group,logistics,2025-11-14,2025-11-17,355.13,M14
AP002698,Harbor Trading,software,2025-07-03,2025-07-07,438.53,M07
AP000086,Amazon Web Services,infrastructure,2025-09-20,2025-09-22,2039.15,M08
AP000620,Atlassian,software,2026-02-20,2026-02-23,515.5,M02
AP000161,Amazon Web Services,infrastructure,2025-11-10,2025-11-14,1488.62,M13
AP005240,Wharf Consulting,office,2025-08-31,2025-09-01,283.4,M02
AP004527,Sable Supply,software,2026-03-30,2026-04-03,2148.23,M06
AP002859,Inlet Works,facilities,2026-04-12,2026-04-13,523.75,M10
AP001478,Borealis Services,hardware,2025-07-04,2025-07-07,517.64,M14
AP003943,Onyx Works,facilities,2026-04-04,2026-04-06,2473.61,M02
AP001476,Borealis Supply,marketing,2026-06-20,2026-06-22,251.81,M08
AP000027,Amazon Web Services,infrastructure,2025-07-09,2025-07-14,2178.96,M13
AP004630,Sable Labs,marketing,2025-11-02,2025-11-06,1214.61,M08
AP001017,Global Catering Co,events,2025-07-23,2025-07-25,503.06,M04
AP003622,Nimbus Supply,hardware,2025-12-09,2025-12-09,547.03,M04
AP004486,Rampart Works,facilities,2026-01-22,2026-01-26,203.37,M02
AP000985,PwC,accounting,2025-09-07,2025-09-08,11836.63,M14
AP004678,Tundra Supply,logistics,2025-08-20,2025-08-21,65.04,M11
AP004599,Sable Industries,professional_services,2026-01-14,2026-01-19,749.8,M06
AP004033,Prairie Partners,office,2025-07-07,2025-07-09,74.0,M07
AP005933,Mosaic Solutions,events,2026-02-11,2026-02-14,756.34,M14
AP000496,Datadog,infrastructure,2025-07-28,2025-07-29,6450.96,M02
AP000049,Amazon Web Services,infrastructure,2025-08-02,2025-08-04,653.37,M13
AP005300,Wharf Group,logistics,2025-08-25,2025-08-26,919.1,M09
AP000696,Iron Mountain,facilities,2026-01-18,2026-01-22,583.92,M04
AP002415,Gable Solutions,software,2026-03-02,2026-03-06,209.55,M10
AP001720,Cinder Consulting,marketing,2026-02-03,2026-02-09,161.66,M09
AP003043,Juniper Trading,events,2025-07-24,2025-07-28,482.41,M04
AP002710,Harbor Trading,software,2026-01-23,2026-01-23,618.64,M08
AP002972,Juniper Partners,hardware,2025-12-13,2025-12-16,210.26,M07
AP001249,CDW,hardware,2026-06-08,2026-06-12,2697.31,M05
AP005402,Yonder Services,facilities,2026-06-16,2026-06-16,155.44,M05
AP000268,Amazon Web Services,infrastructure,2026-02-01,2026-02-05,1708.42,M06
AP001055,Global Catering Co,events,2026-02-26,2026-03-02,494.04,M01
AP002101,Ember Industries,office,2025-07-14,2025-07-17,132.65,M08
AP005010,Umber Trading,professional_services,2026-04-18,2026-04-21,320.78,M04
AP003885,Onyx Industries,facilities,2026-03-10,2026-03-11,100.04,M01
AP002878,Inlet Trading,hardware,2026-02-28,2026-03-02,229.13,M05
AP003061,Keystone Supply,office,2025-08-07,2025-08-08,629.29,M08
AP003148,Keystone Consulting,logistics,2026-04-11,2026-04-13,194.99,M14
AP002132,Ember Group,events,2026-04-19,2026-04-22,172.3,M11
AP005278,Wharf Partners,professional_services,2026-06-07,2026-06-08,296.9,M13
AP004111,Prairie Works,office,2025-09-30,2025-10-01,225.07,M13
AP001003,Marsh Insurance,insurance,2025-09-14,2025-09-16,7876.03,M09
AP004569,Sable Consulting,professional_services,2026-01-03,2026-01-05,102.8,M06
AP004255,Quarry Industries,logistics,2025-11-02,2025-11-03,293.63,M13
AP000226,Amazon Web Services,infrastructure,2025-12-28,2025-12-30,2202.22,M09
AP001936,Dockside Industries,software,2026-03-07,2026-03-09,799.37,M10
AP002557,Harbor Services,events,2025-08-23,2025-08-25,662.57,M09
AP004025,Prairie Consulting,hardware,2026-02-06,2026-02-09,788.08,M07
AP003313,Loom Consulting,marketing,2025-09-18,2025-09-22,766.27,M10
AP002595,Harbor Consulting,marketing,2025-08-20,2025-08-25,838.79,M13
AP001530,Borealis Consulting,facilities,2026-04-07,2026-04-10,294.76,M09
AP001855,Dockside Services,logistics,2025-07-31,2025-08-04,729.16,M11
AP002017,Ember Supply,marketing,2025-11-15,2025-11-17,270.57,M11
AP003101,Keystone Solutions,events,2025-09-04,2025-09-08,304.26,M08
AP005913,Northgate Logistics,logistics,2025-08-28,2025-09-01,437.17,M13
AP000234,Amazon Web Services,infrastructure,2026-01-07,2026-01-12,269.28,M01
AP003458,Mosaic Services,facilities,2025-10-02,2025-10-03,773.33,M14
AP005169,Vela Trading,facilities,2026-01-09,2026-01-13,1205.55,M11
AP003911,Onyx Group,office,2026-02-22,2026-02-26,322.36,M10
AP003106,Keystone Solutions,events,2025-11-07,2025-11-10,208.8,M02
AP002644,Harbor Industries,events,2026-04-21,2026-04-22,267.18,M04
AP000826,Uline,office,2025-12-07,2025-12-08,198.0,M10
AP002602,Harbor Consulting,marketing,2025-12-21,2025-12-23,79.6,M06
AP001962,Dockside Labs,logistics,2025-11-22,2025-11-25,460.13,M12
AP005353,Wharf Trading,hardware,2025-07-16,2025-07-21,166.51,M11
AP001695,Cinder Solutions,office,2025-10-30,2025-11-03,52.92,M07
AP003317,Loom Consulting,marketing,2026-01-21,2026-01-26,237.16,M14
AP001327,Acme Solutions,software,2026-02-26,2026-03-02,174.61,M12
AP004562,Sable Consulting,professional_services,2025-09-13,2025-09-15,960.45,M05
AP002926,Juniper Solutions,facilities,2026-01-13,2026-01-15,315.56,M12
AP000276,Amazon Web Services,infrastructure,2026-01-28,2026-01-30,1562.8,M09
AP002680,Harbor Works,hardware,2025-09-09,2025-09-10,238.07,M12
AP003922,Onyx Labs,office,2025-12-08,2025-12-12,756.43,M13
AP003271,Loom Supply,professional_services,2026-04-21,2026-04-22,98.57,M12
AP004779,Tundra Industries,software,2026-05-11,2026-05-12,145.93,M01
AP002301,Fulcrum Industries,professional_services,2025-10-07,2025-10-10,1252.56,M02
AP000501,Datadog,infrastructure,2025-07-25,2025-07-29,2059.98,M04
AP003212,Keystone Works,professional_services,2025-07-02,2025-07-04,237.64,M06
AP000707,Staples Business,office,2025-07-08,2025-07-09,154.96,M11
AP003345,Loom Partners,professional_services,2026-06-01,2026-06-01,1619.07,M04
AP001578,Borealis Group,events,2025-10-12,2025-10-15,836.36,M09
AP000178,Amazon Web Services,infrastructure,2025-12-09,2025-12-15,1235.39,M08
AP001592,Borealis Group,events,2026-03-14,2026-03-18,1652.08,M10
AP004866,Umber Services,hardware,2025-07-21,2025-07-23,71.07,M01
AP005853,Northgate Logistics,logistics,2025-08-30,2025-09-03,281.68,M09
AP003006,Juniper Group,software,2025-12-09,2025-12-15,344.7,M03
AP002796,Inlet Partners,events,2026-02-20,2026-02-23,167.93,M12
AP003603,Mosaic Trading,office,2025-08-18,2025-08-19,939.92,M13
AP000913,Robert Half,recruiting,2026-06-12,2026-06-15,2557.39,M01
AP000586,Salesforce,software,2026-03-06,2026-03-10,3987.17,M07
AP005022,Vela Supply,facilities,2025-11-19,2025-11-20,328.93,M01
AP001603,Borealis Labs,logistics,2025-10-06,2025-10-08,149.4,M14
AP001700,Cinder Solutions,office,2026-01-20,2026-01-26,725.71,M09
AP005412,Yonder Solutions,events,2026-01-08,2026-01-12,575.11,M07
AP001396,Acme Industries,facilities,2026-06-13,2026-06-16,820.55,M07
AP005282,Wharf Industries,professional_services,2025-09-16,2025-09-16,881.95,M04
AP001760,Cinder Industries,software,2026-02-21,2026-02-23,330.0,M08
AP001290,Acme Supply,software,2026-02-14,2026-02-18,108.08,M14
AP001798,Cinder Labs,marketing,2026-05-08,2026-05-08,383.45,M08
AP002023,Ember Supply,marketing,2026-02-28,2026-03-02,904.51,M09
AP005625,Zephyr Consulting,hardware,2026-01-07,2026-01-12,202.97,M13
AP002870,Inlet Trading,hardware,2025-10-20,2025-10-22,305.97,M11
AP001475,Borealis Supply,marketing,2026-06-15,2026-06-18,548.61,M09
AP003962,Onyx Trading,events,2026-03-16,2026-03-20,564.14,M08
AP002551,Harbor Supply,logistics,2026-04-30,2026-05-04,124.94,M05
AP002004,Dockside Trading,professional_services,2026-02-09,2026-02-12,194.6,M04
AP002696,Harbor Works,hardware,2026-05-06,2026-05-07,232.46,M05
AP005116,Vela Industries,hardware,2026-06-14,2026-06-16,971.05,M05
AP001565,Borealis Industries,facilities,2026-02-18,2026-02-23,171.8,M13
AP001511,Borealis Solutions,marketing,2026-06-19,2026-06-19,268.42,M11
AP001745,Cinder Industries,software,2025-07-10,2025-07-14,231.3,M10
AP003985,Prairie Services,logistics,2025-10-05,2025-10-09,288.24,M08
AP001570,Borealis Industries,facilities,2026-05-20,2026-05-22,1103.01,M05
AP004412,Rampart Partners,logistics,2025-08-17,2025-08-18,274.01,M05
AP000680,WeWork,facilities,2026-04-08,2026-04-13,6752.66,M04
AP000519,Datadog,infrastructure,2025-11-08,2025-11-10,2687.85,M03
AP000589,Salesforce,software,2026-04-03,2026-04-03,3119.36,M14
AP000804,Uline,office,2025-07-27,2025-07-29,129.08,M02
AP004561,Sable Consulting,professional_services,2025-08-22,2025-08-25,139.53,M09
AP003191,Keystone Group,facilities,2025-11-19,2025-11-20,836.72,M10
AP000606,Atlassian,software,2025-10-22,2025-10-27,612.94,M01
AP001635,Borealis Works,hardware,2026-06-15,2026-06-18,882.33,M02
AP004522,Sable Supply,software,2025-10-05,2025-10-09,223.81,M10
AP001822,Cinder Trading,marketing,2025-10-21,2025-10-27,756.55,M11
AP003722,Nimbus Group,logistics,2025-12-19,2025-12-19,189.21,M13
AP000025,Amazon Web Services,infrastructure,2025-07-19,2025-07-21,766.15,M04
AP003340,Loom Partners,professional_services,2025-12-31,2026-01-01,1185.28,M10
AP004383,Rampart Solutions,professional_services,2026-03-31,2026-04-01,387.08,M12
AP001639,Borealis Trading,logistics,2025-07-31,2025-08-01,97.94,M13
AP001649,Borealis Trading,logistics,2026-02-14,2026-02-16,322.67,M10
AP002054,Ember Solutions,hardware,2025-10-12,2025-10-15,985.86,M07
AP000145,Amazon Web Services,infrastructure,2025-11-25,2025-11-26,1447.92,M01
AP000864,Robert Half,recruiting,2025-09-07,2025-09-08,5990.04,M07
AP000119,Amazon Web Services,infrastructure,2025-10-15,2025-10-17,5635.61,M03
AP001224,CDW,hardware,2025-12-30,2026-01-05,454.89,M10
AP001093,Apex Print Media,marketing,2025-12-07,2025-12-08,811.21,M01
AP001384,Acme Industries,facilities,2026-01-08,2026-01-12,1510.75,M13
AP003720,Nimbus Group,logistics,2025-09-15,2025-09-18,479.64,M06
AP002447,Gable Partners,marketing,2025-07-31,2025-08-04,1542.01,M02
AP005243,Wharf Consulting,office,2025-11-11,2025-11-11,282.0,M12
AP002574,Harbor Services,events,2026-06-09,2026-06-10,1859.65,M06
AP005548,Yonder Trading,office,2025-07-24,2025-07-28,182.14,M11
AP000803,Staples Business,office,2026-06-08,2026-06-10,302.23,M14
AP002866,Inlet Trading,hardware,2025-08-27,2025-09-01,248.39,M01
AP000035,Amazon Web Services,infrastructure,2025-07-03,2025-07-03,1091.95,M07
AP004091,Prairie Labs,office,2025-10-25,2025-10-28,315.86,M02
AP003757,Nimbus Works,software,2025-08-04,2025-08-06,378.3,M05
AP000572,Salesforce,software,2025-11-05,2025-11-10,5834.84,M07
AP002665,Harbor Labs,professional_services,2025-11-11,2025-11-17,1968.94,M13
AP003661,Nimbus Solutions,facilities,2025-11-09,2025-11-12,137.22,M01
AP000509,Datadog,infrastructure,2025-09-11,2025-09-11,2904.89,M03
AP002958,Juniper Consulting,office,2026-06-05,2026-06-08,714.07,M13
AP004465,Rampart Labs,office,2025-10-01,2025-10-03,250.01,M05
AP003543,Mosaic Industries,professional_services,2026-03-28,2026-04-01,504.56,M06
AP001041,Global Catering Co,events,2025-12-30,2025-12-30,369.45,M10
AP004613,Sable Group,logistics,2025-11-30,2025-12-01,108.2,M11
AP003202,Keystone Labs,facilities,2025-08-19,2025-08-20,91.15,M14
AP003645,Nimbus Services,software,2026-02-23,2026-02-24,374.59,M08
AP001293,Acme Supply,software,2026-03-24,2026-03-30,176.09,M03
AP001318,Acme Solutions,software,2025-11-15,2025-11-19,2166.45,M12
AP000099,Amazon Web Services,infrastructure,2025-09-06,2025-09-08,1262.16,M11
AP003524,Mosaic Partners,hardware,2026-01-17,2026-01-20,390.58,M13
AP005621,Zephyr Consulting,hardware,2025-10-06,2025-10-08,789.17,M11
AP003048,Juniper Trading,events,2025-12-06,2025-12-08,2462.72,M01
AP004619,Sable Group,logistics,2026-04-08,2026-04-08,1042.2,M12
AP004245,Quarry Industries,logistics,2025-07-14,2025-07-16,1279.57,M03
AP004752,Tundra Partners,office,2025-10-29,2025-10-31,704.17,M11
AP005420,Yonder Consulting,professional_services,2025-07-01,2025-07-04,424.23,M03
AP002518,Gable Works,office,2026-04-14,2026-04-14,181.26,M10
AP000125,Amazon Web Services,infrastructure,2025-10-16,2025-10-20,1742.13,M07
AP001839,Dockside Supply,events,2025-09-20,2025-09-24,1366.96,M06
AP000426,Snowflake,infrastructure,2025-07-20,2025-07-24,6893.71,M11
AP000806,Uline,office,2025-07-14,2025-07-17,203.14,M04
AP004254,Quarry Industries,logistics,2025-11-15,2025-11-18,558.91,M07
AP004472,Rampart Labs,office,2026-03-15,2026-03-18,617.95,M11
AP002131,Ember Group,events,2026-04-05,2026-04-09,96.33,M06
AP003824,Onyx Services,logistics,2026-06-03,2026-06-08,190.2,M02
AP004071,Prairie Industries,marketing,2026-06-12,2026-06-15,647.66,M10
AP003030,Juniper Works,events,2025-10-29,2025-10-31,633.99,M13
AP003369,Loom Group,events,2025-10-22,2025-10-23,206.67,M11
AP001783,Cinder Labs,marketing,2025-07-03,2025-07-07,1142.57,M13
AP004247,Quarry Industries,logistics,2025-08-15,2025-08-15,86.12,M06
AP003947,Onyx Trading,events,2025-07-02,2025-07-03,513.42,M07
AP000363,Amazon Web Services,infrastructure,2026-05-14,2026-05-15,4607.26,M09
AP005403,Yonder Solutions,events,2025-07-01,2025-07-07,500.09,M07
AP000163,Amazon Web Services,infrastructure,2025-11-15,2025-11-18,2740.03,M04
AP000929,Indeed,recruiting,2025-11-08,2025-11-11,638.9,M13
AP003011,Juniper Labs,software,2025-10-22,2025-10-27,186.44,M13
AP005135,Vela Group,professional_services,2026-04-30,2026-05-04,284.18,M09
AP001416,Acme Labs,facilities,2025-10-30,2025-11-03,176.9,M14
AP003109,Keystone Solutions,events,2026-01-22,2026-01-26,280.25,M07
AP001529,Borealis Consulting,facilities,2026-02-08,2026-02-09,101.25,M12
AP005827,Northgate Logistics,logistics,2026-03-10,2026-03-16,598.17,M10
AP005204,Wharf Services,professional_services,2025-10-15,2025-10-15,234.12,M03
AP000743,Staples Business,office,2025-11-16,2025-11-17,45.33,M01
AP005755,Pinnacle Consulting,consulting,2025-09-02,2025-09-05,9500,M14
AP003263,Loom Supply,professional_services,2025-09-15,2025-09-17,269.79,M13
AP000638,Figma,software,2025-08-31,2025-09-03,677.52,M08
AP004796,Tundra Group,facilities,2026-02-01,2026-02-03,299.42,M07
AP000455,Snowflake,infrastructure,2025-11-12,2025-11-13,12038.12,M09
AP005591,Zephyr Services,professional_services,2025-09-30,2025-09-30,619.69,M05
AP005576,Zephyr Supply,office,2026-01-12,2026-01-13,1438.52,M12
AP005870,Northgate Logistics,logistics,2025-09-10,2025-09-11,16838.29,M12
AP002578,Harbor Solutions,logistics,2025-07-14,2025-07-16,3898.64,M06
AP002029,Ember Supply,marketing,2026-06-12,2026-06-15,316.3,M03
AP004264,Quarry Industries,logistics,2026-05-31,2026-06-01,492.84,M01
AP001227,CDW,hardware,2026-02-14,2026-02-16,971.91,M10
AP003573,Mosaic Labs,hardware,2025-09-13,2025-09-16,725.42,M13
AP001278,Verizon Business,telecom,2026-05-28,2026-06-01,793.37,M09
AP004155,Quarry Supply,hardware,2025-09-01,2025-09-05,172.18,M06
AP000576,Salesforce,software,2025-12-24,2025-12-29,3114.76,M10
AP004356,Rampart Services,logistics,2025-10-30,2025-10-31,221.38,M05
AP005942,Vela Labs,software,2025-10-13,2025-10-18,703.0,M07
AP003300,Loom Solutions,professional_services,2025-08-31,2025-09-04,945.13,M01
AP005414,Yonder Solutions,events,2026-04-23,2026-04-27,106.78,M08
AP000910,Robert Half,recruiting,2026-06-09,2026-06-15,7527.24,M02
AP002846,Inlet Works,facilities,2025-07-12,2025-07-15,358.71,M06
AP000091,Amazon Web Services,infrastructure,2025-09-25,2025-09-29,3563.13,M11
AP002784,Inlet Consulting,marketing,2026-02-13,2026-02-16,785.04,M04
AP005182,Wharf Supply,professional_services,2025-07-01,2025-07-03,824.38,M09
AP005736,Zephyr Trading,logistics,2026-05-08,2026-05-08,94.09,M02
AP003695,Nimbus Partners,software,2025-10-29,2025-10-31,136.14,M14
AP005661,Zephyr Industries,logistics,2026-01-30,2026-02-03,205.56,M12
AP001817,Cinder Trading,marketing,2025-08-22,2025-08-26,423.53,M12
AP004087,Prairie Group,hardware,2026-05-29,2026-06-01,855.61,M07
AP005197,Wharf Supply,professional_services,2026-05-05,2026-05-06,92.98,M01
AP005639,Zephyr Partners,professional_services,2025-10-11,2025-10-13,450.8,M04
AP001561,Borealis Industries,facilities,2025-10-18,2025-10-20,548.37,M02
AP004693,Tundra Services,office,2025-07-03,2025-07-04,397.56,M14
AP000505,Datadog,infrastructure,2025-08-04,2025-08-06,3636.18,M05
AP004085,Prairie Group,hardware,2026-04-30,2026-05-04,515.29,M05
AP004893,Umber Solutions,events,2026-04-14,2026-04-17,62.19,M12
AP002707,Harbor Trading,software,2025-11-20,2025-11-24,35.32,M05
AP001059,Global Catering Co,events,2026-03-28,2026-04-01,330.42,M13
AP005381,Yonder Supply,software,2026-04-30,2026-05-04,523.78,M06
AP005662,Zephyr Industries,logistics,2026-02-22,2026-02-23,195.43,M08
AP002533,Harbor Supply,logistics,2025-07-16,2025-07-18,262.73,M13
AP002937,Juniper Consulting,office,2025-07-16,2025-07-18,1140.4,M07
AP001902,Dockside Consulting,office,2026-04-28,2026-04-28,152.02,M01
AP002472,Gable Industries,office,2026-06-09,2026-06-12,1237.03,M14
AP001998,Dockside Trading,professional_services,2025-10-19,2025-10-20,113.26,M14
AP002222,Fulcrum Services,hardware,2025-07-03,2025-07-07,188.93,M08
AP003575,Mosaic Labs,hardware,2025-09-04,2025-09-08,87.55,M06
AP004032,Prairie Consulting,hardware,2026-06-12,2026-06-15,251.38,M01
AP005695,Zephyr Labs,marketing,2025-08-01,2025-08-01,55.2,M06
AP000480,Snowflake,infrastructure,2026-02-26,2026-02-27,3353.79,M08
AP002764,Inlet Solutions,logistics,2025-12-15,2025-12-17,1483.73,M07
AP002645,Harbor Industries,events,2026-04-16,2026-04-20,1722.26,M14
AP001328,Acme Solutions,software,2026-03-07,2026-03-10,92.54,M01
AP004804,Tundra Labs,professional_services,2025-07-06,2025-07-09,157.1,M04
AP005153,Vela Works,facilities,2025-08-27,2025-08-27,232.72,M14
AP004405,Rampart Consulting,professional_services,2026-06-09,2026-06-15,122.89,M13
AP002007,Dockside Trading,professional_services,2026-04-10,2026-04-13,870.24,M06
AP001019,Global Catering Co,events,2025-07-25,2025-07-29,399.64,M02
AP003665,Nimbus Solutions,facilities,2026-02-05,2026-02-05,98.72,M04
AP000758,Staples Business,office,2026-01-01,2026-01-02,47.71,M09
AP004726,Tundra Consulting,office,2025-07-12,2025-07-14,108.67,M07
AP005000,Umber Trading,professional_services,2025-09-14,2025-09-18,863.27,M01
AP000032,Amazon Web Services,infrastructure,2025-07-12,2025-07-16,2083.31,M09
AP003997,Prairie Solutions,events,2025-07-31,2025-08-04,223.77,M01
AP000356,Amazon Web Services,infrastructure,2026-05-22,2026-05-25,2763.83,M10
AP002512,Gable Works,office,2026-01-15,2026-01-19,86.65,M09
AP001533,Borealis Consulting,facilities,2026-05-07,2026-05-07,73.21,M11
AP002166,Ember Works,hardware,2026-01-06,2026-01-12,89.6,M08
AP005142,Vela Labs,software,2026-01-24,2026-01-28,90.77,M01
AP002204,Fulcrum Supply,marketing,2025-10-13,2025-10-13,872.75,M13
AP003342,Loom Partners,professional_services,2026-03-21,2026-03-23,283.55,M01
AP003386,Loom Labs,events,2025-10-05,2025-10-08,2948.88,M06
AP000159,Amazon Web Services,infrastructure,2025-11-17,2025-11-21,4569.02,M13
AP005626,Zephyr Consulting,hardware,2026-02-04,2026-02-09,232.84,M08
AP003893,Onyx Industries,facilities,2026-06-18,2026-06-22,28.66,M07
