expense_id,employee_id,department,expense_type,expense_date,amount,cabin_class
TE014893,E266,marketing,software,2025-10-28,35.59,
TE012219,E218,g_and_a,software,2026-05-15,58.73,
TE002459,E045,g_and_a,rideshare,2026-04-04,39.96,
TE016916,E303,engineering,rideshare,2025-10-02,19.56,
TE002614,E048,g_and_a,airfare,2026-04-10,621.02,economy
TE015324,E274,engineering,rideshare,2025-12-17,74.65,
TE011551,E205,customer_success,meals,2026-04-04,68.74,
TE001950,E035,marketing,meals,2026-03-24,33.01,
TE017384,E312,engineering,meals,2026-02-23,45.35,
TE019000,E343,marketing,meals,2026-04-10,50.18,
TE009668,E174,g_and_a,lodging,2025-09-16,392.22,
TE003096,E054,engineering,rideshare,2026-06-13,53.34,
TE019609,E352,customer_success,airfare,2026-04-10,812.28,economy
TE014021,E251,marketing,airfare,2026-02-14,789.24,economy
TE006634,E119,g_and_a,meals,2026-06-22,36.67,
TE003904,E069,marketing,lodging,2026-05-14,166.75,
TE015357,E275,engineering,meals,2025-08-06,31.35,
TE011603,E207,engineering,lodging,2025-11-19,366.13,
TE012165,E217,customer_success,rideshare,2025-07-22,86.51,
TE012105,E216,sales,meals,2025-11-24,46.72,
TE009817,E176,sales,rideshare,2026-05-11,40.39,
TE015238,E272,engineering,airfare,2026-03-30,524.14,economy
TE011452,E203,customer_success,airfare,2026-05-29,1277.54,economy
TE007037,E127,engineering,meals,2025-09-29,46.52,
TE018348,E331,sales,airfare,2026-03-19,1251.26,economy
TE016229,E289,marketing,conference,2025-09-24,409.11,
TE010786,E191,sales,meals,2026-01-13,25.54,
TE019273,E347,engineering,rideshare,2025-12-04,59.67,
TE012314,E221,engineering,conference,2026-01-22,1234.19,
TE008518,E154,marketing,meals,2025-12-15,27.83,
TE005645,E101,customer_success,rideshare,2025-12-31,41.45,
TE005771,E103,g_and_a,conference,2025-11-18,1513.86,
TE008420,E152,sales,meals,2026-03-24,12.45,
TE015727,E280,marketing,meals,2026-04-25,31.33,
TE014136,E253,engineering,meals,2025-12-30,73.44,
TE002463,E045,g_and_a,airfare,2025-08-05,1088.35,economy
TE013305,E240,engineering,airfare,2025-07-08,1027.78,economy
TE010948,E194,g_and_a,meals,2026-05-11,29.03,
TE004720,E085,engineering,lodging,2026-03-22,424.75,
TE009975,E178,engineering,rideshare,2025-10-25,22.99,
TE015840,E281,customer_success,meals,2026-02-16,48.5,
TE020115,E360,marketing,rideshare,2025-11-13,64.18,
TE007614,E136,g_and_a,conference,2026-01-30,348.95,
TE004490,E080,customer_success,lodging,2026-04-13,326.75,
TE007937,E143,engineering,rideshare,2026-01-19,25.93,
TE016038,E284,engineering,office_supplies,2026-02-22,30.72,
TE016119,E287,g_and_a,airfare,2026-02-19,1208.74,economy
TE019635,E352,customer_success,rideshare,2026-04-02,35.97,
TE005751,E103,g_and_a,airfare,2025-10-24,1244.04,economy
TE018428,E332,customer_success,meals,2025-09-30,25.01,
TE003056,E053,engineering,meals,2025-12-23,49.35,
TE021530,E077,customer_success,meals,2026-06-18,69.7,
TE006443,E115,g_and_a,office_supplies,2025-08-14,109.71,
TE005586,E100,customer_success,software,2026-06-09,141.13,
TE013627,E244,sales,software,2025-11-09,60.45,
TE001512,E026,sales,meals,2026-02-19,61.57,
TE010122,E180,customer_success,meals,2026-02-05,53.07,
TE015469,E276,g_and_a,software,2025-10-12,40.21,
TE020881,E371,marketing,meals,2025-08-27,38.15,
TE019276,E347,engineering,lodging,2026-01-24,378.32,
TE012139,E217,customer_success,lodging,2025-09-27,398.48,
TE003088,E054,engineering,lodging,2026-05-24,337.13,
TE004465,E080,customer_success,software,2025-09-11,38.42,
TE018914,E341,engineering,rideshare,2025-07-05,79.44,
TE007182,E130,marketing,meals,2026-05-24,45.84,
TE005239,E093,g_and_a,rideshare,2026-06-03,67.75,
TE008774,E158,engineering,airfare,2025-12-29,1216.93,economy
TE002386,E044,engineering,lodging,2026-01-17,177.75,
TE001671,E030,sales,meals,2025-12-19,28.4,
TE001561,E027,sales,meals,2025-12-04,62.12,
TE007342,E133,sales,office_supplies,2026-01-02,67.07,
TE009723,E175,g_and_a,office_supplies,2025-11-27,41.22,
TE012175,E217,customer_success,rideshare,2026-06-23,74.96,
TE005647,E101,customer_success,lodging,2025-08-01,287.7,
TE015644,E279,marketing,meals,2026-05-11,41.54,
TE009282,E167,customer_success,conference,2025-10-20,256.47,
TE007272,E132,engineering,office_supplies,2025-07-19,100.1,
TE012680,E225,g_and_a,meals,2025-08-30,21.12,
TE003687,E066,sales,airfare,2026-03-24,330.58,economy
TE018926,E341,engineering,lodging,2026-03-09,467.93,
TE009249,E166,engineering,rideshare,2025-12-22,40.8,
TE015309,E274,engineering,software,2025-09-11,111.6,
TE012941,E232,engineering,rideshare,2026-04-11,76.25,
TE011560,E206,engineering,meals,2026-02-04,39.9,
TE009781,E175,g_and_a,meals,2026-03-07,28.72,
TE010420,E185,sales,rideshare,2026-04-19,23.17,
TE000964,E017,customer_success,conference,2025-09-09,869.7,
TE008132,E146,customer_success,meals,2025-11-18,44.6,
TE005419,E097,marketing,meals,2026-06-11,57.8,
TE016702,E299,sales,meals,2026-02-15,30.69,
TE007027,E127,engineering,meals,2026-02-03,27.45,
TE003327,E060,customer_success,lodging,2025-10-30,208.66,
TE010524,E187,marketing,meals,2025-08-12,36.0,
TE006454,E116,sales,lodging,2026-04-24,253.75,
TE003185,E056,sales,rideshare,2025-12-19,31.17,
TE016028,E284,engineering,lodging,2026-01-05,150.85,
TE009157,E165,g_and_a,lodging,2025-07-23,140.07,
TE005639,E101,customer_success,airfare,2026-02-17,1219.19,economy
TE004389,E079,engineering,conference,2026-05-30,1440.03,
TE020973,E373,engineering,airfare,2025-10-04,651.65,economy
TE015977,E284,engineering,airfare,2025-07-03,689.91,economy
TE012620,E225,g_and_a,rideshare,2026-05-07,87.34,
TE018499,E334,g_and_a,lodging,2025-08-10,204.94,
TE012797,E229,sales,meals,2025-08-28,52.94,
TE016907,E303,engineering,meals,2025-08-10,56.51,
TE008653,E156,sales,lodging,2025-10-13,473.45,
TE009168,E165,g_and_a,rideshare,2026-04-01,52.88,
TE003775,E067,customer_success,rideshare,2025-11-26,52.75,
TE006810,E123,sales,meals,2026-06-20,37.44,
TE004247,E076,g_and_a,meals,2026-01-20,36.65,
TE013002,E233,customer_success,meals,2026-03-19,74.64,
TE007310,E132,engineering,meals,2026-06-19,60.27,
TE004861,E087,sales,software,2026-03-27,23.44,
TE004770,E086,sales,software,2025-09-12,76.15,
TE014295,E255,customer_success,meals,2025-11-07,44.17,
TE018383,E332,customer_success,lodging,2025-11-10,158.52,
TE003154,E056,sales,meals,2026-02-22,35.11,
TE017268,E310,marketing,airfare,2025-09-08,673.25,economy
TE005238,E093,g_and_a,meals,2026-06-24,37.79,
TE006240,E112,sales,lodging,2026-01-20,328.52,
TE018247,E328,engineering,airfare,2026-04-16,725.02,economy
TE014876,E266,marketing,meals,2025-11-15,58.98,
TE000775,E015,engineering,lodging,2025-10-22,377.04,
TE006487,E116,sales,conference,2025-11-22,403.26,
TE014057,E252,engineering,software,2025-09-25,198.3,
TE000894,E016,engineering,meals,2026-03-20,54.35,
TE013366,E241,customer_success,lodging,2025-11-24,331.8,
TE003024,E053,engineering,rideshare,2025-12-12,62.22,
TE015811,E281,customer_success,meals,2025-12-11,31.42,
TE019410,E350,engineering,rideshare,2026-04-24,50.97,
TE015216,E272,engineering,rideshare,2025-12-23,63.37,
TE005110,E090,marketing,rideshare,2026-06-15,70.61,
TE011258,E200,customer_success,office_supplies,2026-02-01,118.74,
TE017073,E305,customer_success,airfare,2025-08-15,1105.98,economy
TE014176,E253,engineering,meals,2026-03-13,32.98,
TE018834,E340,marketing,meals,2026-06-04,56.17,
TE004044,E072,engineering,rideshare,2026-05-31,42.29,
TE000935,E017,customer_success,office_supplies,2025-09-05,92.04,
TE013668,E244,sales,rideshare,2025-10-24,55.16,
TE003881,E069,marketing,airfare,2025-11-13,964.87,economy
TE020590,E367,marketing,airfare,2025-10-03,1318.91,economy
TE003265,E058,marketing,meals,2025-08-21,32.85,
TE009455,E171,engineering,meals,2025-11-04,61.67,
TE019360,E349,marketing,office_supplies,2025-09-09,5.79,
TE011042,E196,customer_success,meals,2025-12-25,69.9,
TE017600,E317,customer_success,software,2025-07-22,124.85,
TE003408,E061,engineering,rideshare,2025-09-01,16.67,
TE010185,E181,customer_success,meals,2025-09-21,57.38,
TE002009,E036,sales,rideshare,2026-05-08,70.7,
TE021352,E380,engineering,rideshare,2026-02-21,67.55,
TE017932,E323,marketing,meals,2025-07-24,47.33,
TE006341,E114,customer_success,meals,2025-10-04,21.58,
TE013061,E234,customer_success,rideshare,2026-03-30,29.11,
TE008924,E161,g_and_a,rideshare,2026-01-14,56.07,
TE010919,E194,g_and_a,rideshare,2025-07-21,41.1,
TE011627,E208,g_and_a,meals,2025-08-18,37.66,
TE013655,E244,sales,rideshare,2026-04-05,17.94,
TE016650,E299,sales,meals,2026-04-24,47.23,
TE014455,E259,sales,meals,2025-07-07,30.86,
TE010035,E179,g_and_a,lodging,2025-10-08,442.85,
TE021374,E264,engineering,meals,2026-05-12,207.49,
TE011682,E208,g_and_a,rideshare,2026-05-15,88.0,
TE013951,E250,marketing,software,2025-12-19,64.19,
TE018501,E334,g_and_a,lodging,2025-12-24,165.6,
TE013475,E242,customer_success,meals,2025-12-24,33.75,
TE019238,E347,engineering,lodging,2026-03-18,246.48,
TE012850,E230,marketing,meals,2025-11-11,73.52,
TE012563,E224,sales,rideshare,2025-10-02,13.27,
TE020207,E361,marketing,meals,2026-03-31,47.01,
TE002101,E038,sales,rideshare,2025-09-06,32.3,
TE020607,E367,marketing,airfare,2025-10-25,936.48,economy
TE011844,E211,engineering,rideshare,2026-02-10,28.21,
TE013568,E243,engineering,lodging,2025-07-06,284.5,
TE014016,E251,marketing,airfare,2025-08-27,1354.33,economy
TE018443,E332,customer_success,software,2026-04-19,190.67,
TE000566,E011,marketing,lodging,2025-12-07,191.28,
TE003459,E062,g_and_a,lodging,2025-11-03,447.18,
TE002835,E050,customer_success,rideshare,2025-10-03,65.09,
TE010273,E183,marketing,software,2026-03-14,77.63,
TE018576,E335,sales,rideshare,2025-08-17,63.92,
TE000747,E014,sales,rideshare,2026-02-14,72.13,
TE019997,E358,marketing,meals,2025-08-28,70.94,
TE020646,E368,customer_success,office_supplies,2025-08-27,39.5,
TE006896,E124,engineering,rideshare,2026-03-20,33.45,
TE002103,E038,sales,rideshare,2025-07-11,88.87,
TE021240,E378,g_and_a,meals,2025-12-28,32.19,
TE009819,E176,sales,meals,2025-07-28,69.7,
TE007154,E130,marketing,airfare,2026-03-28,363.69,economy
TE006136,E110,customer_success,airfare,2026-01-06,1288.8,economy
TE018552,E335,sales,rideshare,2026-05-30,18.07,
TE017248,E309,g_and_a,airfare,2025-12-13,929.73,economy
TE020113,E360,marketing,lodging,2025-12-30,231.89,
TE015768,E280,marketing,rideshare,2026-05-29,67.24,
TE000835,E015,engineering,airfare,2026-05-06,974.54,economy
TE007053,E127,engineering,office_supplies,2026-06-17,9.15,
TE015964,E283,engineering,conference,2025-10-13,1034.12,
TE014530,E261,customer_success,airfare,2025-09-24,534.4,economy
TE010659,E189,marketing,meals,2025-07-25,25.99,
TE000630,E012,g_and_a,lodging,2026-05-02,475.46,
TE000542,E010,g_and_a,office_supplies,2026-03-29,39.83,
TE011408,E202,marketing,airfare,2025-07-22,329.28,economy
TE016815,E302,g_and_a,airfare,2026-02-05,517.84,economy
TE009040,E163,sales,airfare,2025-09-19,367.02,economy
TE015987,E284,engineering,rideshare,2025-10-09,89.82,
TE013695,E245,sales,airfare,2026-04-23,1262.31,economy
TE018372,E331,sales,airfare,2025-10-16,275.07,economy
TE004726,E085,engineering,rideshare,2025-10-04,46.9,
TE013686,E245,sales,software,2026-04-14,129.24,
TE006581,E118,marketing,airfare,2025-07-16,792.92,economy
TE016547,E297,g_and_a,meals,2026-06-20,31.13,
TE015551,E277,marketing,meals,2025-07-21,23.35,
TE011004,E195,customer_success,rideshare,2026-02-14,73.27,
TE001433,E024,g_and_a,lodging,2026-02-05,307.47,
TE001650,E030,sales,software,2025-10-18,12.91,
TE013871,E249,sales,rideshare,2025-11-13,69.17,
TE007264,E132,engineering,airfare,2026-04-03,1180.41,economy
TE012325,E221,engineering,meals,2025-07-29,23.33,
TE004628,E084,engineering,lodging,2025-09-17,392.72,
TE020114,E360,marketing,rideshare,2025-11-12,64.04,
TE006028,E108,marketing,airfare,2025-12-09,259.49,economy
TE018005,E323,marketing,rideshare,2026-06-25,29.57,
TE018321,E329,sales,airfare,2026-01-24,1196.58,economy
TE017616,E318,customer_success,software,2026-06-05,216.83,
TE018315,E329,sales,lodging,2025-07-23,334.39,
TE011176,E198,g_and_a,lodging,2025-08-22,238.45,
TE010900,E193,g_and_a,meals,2026-01-21,18.68,
TE002983,E052,g_and_a,airfare,2026-02-23,1310.06,economy
TE013537,E243,engineering,airfare,2026-02-02,416.16,economy
TE019822,E356,marketing,lodging,2025-10-09,367.93,
TE002800,E050,customer_success,lodging,2026-05-16,441.58,
TE001577,E028,g_and_a,meals,2026-02-06,36.19,
TE013369,E241,customer_success,rideshare,2026-03-10,20.47,
TE017771,E320,marketing,rideshare,2025-09-11,25.23,
TE005025,E089,engineering,meals,2025-12-07,32.06,
TE020978,E373,engineering,meals,2025-09-30,31.18,
TE007821,E140,g_and_a,office_supplies,2025-11-07,47.91,
TE003589,E065,marketing,airfare,2025-09-18,212.71,economy
TE012227,E218,g_and_a,lodging,2025-08-17,385.49,
TE007546,E135,sales,meals,2025-08-29,52.59,
TE019782,E355,engineering,meals,2026-01-01,19.55,
TE007305,E132,engineering,lodging,2025-12-16,459.12,
TE014673,E263,sales,lodging,2026-02-02,293.2,
TE010384,E185,sales,rideshare,2025-07-27,56.7,
TE015230,E272,engineering,airfare,2025-10-14,668.92,economy
TE006815,E123,sales,lodging,2025-08-05,335.6,
TE008080,E146,customer_success,office_supplies,2025-10-13,41.42,
TE017630,E318,customer_success,rideshare,2025-12-25,64.91,
TE016040,E284,engineering,meals,2026-03-03,63.86,
TE006998,E126,engineering,meals,2025-10-16,19.37,
TE012413,E222,sales,meals,2025-11-04,23.91,
TE008057,E145,customer_success,meals,2025-11-04,60.72,
TE019444,E350,engineering,rideshare,2025-11-08,37.91,
TE007885,E141,sales,lodging,2026-05-09,156.09,
TE013735,E246,engineering,rideshare,2026-05-03,65.68,
TE010645,E189,marketing,rideshare,2026-04-21,86.61,
TE003776,E068,customer_success,lodging,2025-10-03,469.61,
TE008131,E146,customer_success,rideshare,2025-08-08,88.68,
TE010548,E187,marketing,airfare,2026-01-22,1271.93,economy
TE005432,E097,marketing,lodging,2025-07-28,378.62,
TE001871,E034,engineering,meals,2026-02-15,40.13,
TE019699,E354,marketing,office_supplies,2025-08-20,100.02,
TE000743,E014,sales,software,2026-06-16,80.75,
TE015901,E282,engineering,meals,2025-07-18,32.49,
TE013908,E249,sales,office_supplies,2025-12-10,88.5,
TE011843,E211,engineering,meals,2026-02-08,36.4,
TE011544,E205,customer_success,airfare,2026-03-31,1010.95,economy
TE018342,E330,customer_success,airfare,2025-09-01,335.06,economy
TE017230,E308,marketing,meals,2026-03-17,25.59,
TE007082,E128,customer_success,rideshare,2025-11-05,43.39,
TE013423,E241,customer_success,meals,2025-08-15,60.49,
TE020967,E373,engineering,airfare,2025-09-25,669.96,economy
TE006966,E126,engineering,meals,2025-12-28,42.53,
TE012286,E220,marketing,meals,2026-06-17,23.05,
TE017935,E323,marketing,meals,2025-08-01,30.53,
TE017134,E306,g_and_a,meals,2025-07-05,40.92,
TE018283,E329,sales,meals,2026-05-25,73.19,
TE010503,E186,sales,lodging,2025-12-21,389.03,
TE018719,E338,customer_success,airfare,2026-02-26,899.8,economy
TE016896,E303,engineering,airfare,2026-01-01,551.66,economy
TE013805,E247,engineering,meals,2026-02-10,61.5,
TE018544,E335,sales,rideshare,2025-12-16,55.52,
TE007734,E139,customer_success,rideshare,2026-01-14,18.59,
TE020188,E361,marketing,meals,2026-03-04,24.33,
TE014077,E252,engineering,software,2025-08-30,192.41,
TE011233,E199,customer_success,lodging,2025-09-12,475.98,
TE016732,E300,sales,lodging,2025-07-05,275.93,
TE002498,E045,g_and_a,office_supplies,2026-05-11,57.83,
TE011385,E202,marketing,rideshare,2025-10-13,25.06,
TE009791,E175,g_and_a,lodging,2025-11-21,468.58,
TE021540,E077,customer_success,rideshare,2026-06-02,80.73,
TE012773,E228,g_and_a,meals,2025-08-14,25.17,
TE017317,E311,engineering,meals,2025-08-13,31.89,
TE012190,E217,customer_success,meals,2026-06-11,39.58,
TE009528,E172,g_and_a,lodging,2025-07-26,334.81,
TE016526,E296,customer_success,lodging,2025-07-22,210.61,
TE016433,E293,g_and_a,meals,2026-05-22,22.55,
TE008111,E146,customer_success,meals,2025-08-22,23.18,
TE003587,E065,marketing,lodging,2025-12-20,305.43,
TE000918,E016,engineering,lodging,2026-04-02,242.45,
TE007290,E132,engineering,rideshare,2025-12-15,21.24,
TE001503,E026,sales,meals,2025-10-02,21.79,
TE019224,E347,engineering,lodging,2026-05-23,231.88,
TE014953,E267,marketing,rideshare,2026-04-19,17.58,
TE008092,E146,customer_success,software,2025-08-29,51.79,
TE010283,E183,marketing,rideshare,2026-04-15,16.77,
TE014744,E264,engineering,software,2026-02-12,199.02,
TE006348,E114,customer_success,rideshare,2026-05-16,47.55,
TE005350,E095,marketing,lodging,2026-05-13,450.98,
TE011769,E209,marketing,office_supplies,2026-03-16,52.23,
TE014851,E265,customer_success,lodging,2026-06-10,343.37,
TE018318,E329,sales,conference,2026-05-19,1193.54,
TE006289,E112,sales,lodging,2026-05-29,314.77,
TE006349,E114,customer_success,meals,2025-11-30,48.16,
TE019511,E351,engineering,meals,2026-06-10,39.76,
TE019665,E353,g_and_a,office_supplies,2026-02-24,12.53,
TE010975,E194,g_and_a,rideshare,2025-09-03,63.89,
TE018662,E336,customer_success,rideshare,2026-04-30,30.93,
TE005425,E097,marketing,meals,2026-01-16,34.07,
TE005206,E092,marketing,rideshare,2025-07-06,78.5,
TE014448,E259,sales,rideshare,2026-06-20,52.73,
TE002250,E041,sales,conference,2025-08-30,1348.51,
TE018848,E340,marketing,airfare,2025-07-30,498.54,economy
TE015300,E274,engineering,rideshare,2025-07-31,79.01,
TE007862,E141,sales,airfare,2025-11-21,628.35,economy
TE019973,E358,marketing,meals,2025-12-21,59.34,
TE017413,E313,customer_success,lodging,2026-02-01,315.01,
TE017596,E317,customer_success,rideshare,2026-04-11,39.78,
TE020537,E366,marketing,meals,2026-01-09,30.07,
TE019271,E347,engineering,meals,2026-06-17,59.05,
TE002443,E045,g_and_a,rideshare,2026-01-01,60.56,
TE012689,E226,customer_success,rideshare,2025-09-23,85.14,
TE003590,E065,marketing,airfare,2026-01-07,327.35,economy
TE016072,E285,g_and_a,software,2025-10-15,145.38,
TE000604,E012,g_and_a,airfare,2025-07-02,1187.75,economy
TE005849,E105,engineering,lodging,2026-01-30,211.96,
TE000187,E004,customer_success,meals,2025-11-18,65.48,
TE013849,E248,engineering,airfare,2025-08-01,735.18,economy
TE004458,E080,customer_success,rideshare,2026-02-09,69.48,
TE008417,E152,sales,meals,2025-07-10,44.98,
TE004702,E085,engineering,lodging,2025-08-30,192.0,
TE015163,E271,g_and_a,airfare,2026-06-21,424.6,economy
TE008203,E148,marketing,meals,2025-08-26,37.18,
TE006910,E125,customer_success,office_supplies,2025-11-02,109.61,
TE012202,E217,customer_success,lodging,2025-11-12,409.48,
TE008771,E158,engineering,office_supplies,2026-01-13,50.04,
TE001411,E024,g_and_a,lodging,2025-07-20,346.06,
TE011595,E207,engineering,meals,2025-10-06,27.11,
TE004988,E089,engineering,meals,2026-02-20,63.09,
TE016981,E304,marketing,meals,2026-04-11,45.71,
TE002037,E037,sales,meals,2026-05-06,59.12,
TE006660,E121,marketing,software,2026-03-09,79.37,
TE000050,E002,g_and_a,meals,2025-07-05,49.13,
TE001264,E021,marketing,rideshare,2026-01-09,15.04,
TE016424,E293,g_and_a,meals,2026-02-12,44.81,
TE011247,E199,customer_success,conference,2025-10-31,641.33,
